Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
400,134,-57,-71,-62,-46,-16,-58,-56,-57,-62,-57,-66,-57
400,134,-57,-71,-62,-46,-16,-58,-56,-57,-62,-52,-66,-54
400,134,-57,-71,-62,-55,-16,-58,-56,-57,-62,-52,-62,-55
400,134,-57,-49,-51,-55,-16,-58,-56,-57,-62,-52,-62,-55
400,134,-57,-49,-51,-55,-15,-58,-56,-57,-67,-52,-62,-55
400,134,-57,-49,-51,-55,-15,-58,-56,-57,-67,-52,-62,-55
400,134,-57,-49,-51,-55,-15,-58,-56,-57,-67,-52,-62,-55
400,134,-57,-49,-51,-55,-15,-58,-56,-57,-67,-53,-62,-58
400,134,-57,-49,-51,-55,-15,-58,-56,-57,-67,-53,-62,-58
400,134,-57,-49,-51,-55,-15,-58,-56,-57,-67,-53,-62,-58
400,134,-57,-49,-51,-55,-16,-58,-56,-57,-67,-53,-62,-55
400,134,-57,-49,-51,-54,-16,-58,-56,-57,-67,-53,-62,-56
400,134,-57,-49,-51,-54,-16,-68,-56,-57,-67,-53,-56,-57
400,134,-57,-49,-51,-54,-16,-68,-56,-57,-67,-53,-56,-57
400,134,-57,-49,-51,-54,-16,-68,-56,-57,-67,-53,-56,-57
400,134,-57,-49,-51,-54,-16,-68,-53,-57,-67,-53,-56,-56
400,134,-57,-49,-51,-54,-16,-68,-53,-57,-67,-53,-56,-56
400,134,-57,-49,-51,-54,-16,-68,-52,-57,-67,-54,-56,-56
400,134,-57,-49,-51,-54,-16,-68,-52,-57,-67,-55,-57,-56
400,134,-59,-53,-51,-54,-16,-68,-52,-57,-67,-55,-58,-56
400,134,-59,-53,-51,-54,-16,-68,-52,-57,-67,-55,-58,-56
400,134,-59,-53,-51,-54,-16,-68,-52,-57,-67,-55,-58,-56
400,134,-59,-47,-51,-50,-16,-68,-52,-57,-67,-51,-55,-56
400,134,-59,-47,-51,-50,-16,-68,-52,-57,-67,-51,-55,-56
400,134,-57,-53,-51,-50,-16,-68,-52,-57,-67,-56,-55,-61
400,134,-57,-53,-51,-50,-16,-58,-52,-50,-67,-55,-55,-61
400,134,-56,-53,-51,-50,-16,-58,-52,-50,-67,-55,-55,-61
400,134,-56,-53,-51,-50,-16,-58,-52,-50,-67,-55,-55,-61
