Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
0,0,-16,-50,-59,-62,-59,-45,-67,-54,-60,-51,-61,-44
0,0,-16,-50,-59,-62,-59,-45,-67,-54,-60,-51,-61,-44
0,0,-16,-55,-59,-62,-59,-45,-67,-54,-60,-53,-61,-44
0,0,-16,-55,-59,-62,-59,-45,-67,-54,-60,-53,-61,-44
0,0,-16,-55,-59,-62,-59,-44,-67,-54,-61,-53,-61,-43
0,0,-16,-55,-59,-61,-64,-44,-67,-54,-61,-52,-61,-46
0,0,-16,-55,-59,-62,-64,-44,-67,-54,-60,-52,-61,-46
0,0,-16,-55,-59,-62,-60,-44,-67,-54,-60,-52,-61,-46
0,0,-16,-55,-59,-62,-60,-44,-67,-54,-60,-53,-61,-46
0,0,-16,-55,-55,-62,-60,-44,-67,-54,-60,-53,-61,-46
0,0,-16,-53,-55,-62,-60,-44,-67,-55,-60,-53,-56,-44
0,0,-16,-53,-55,-62,-60,-44,-67,-55,-60,-53,-54,-44
0,0,-16,-53,-55,-62,-60,-44,-67,-56,-60,-53,-54,-44
0,0,-16,-53,-55,-62,-60,-44,-67,-56,-60,-53,-54,-44
0,0,-16,-53,-55,-62,-60,-44,-67,-56,-60,-50,-54,-44
0,0,-16,-53,-55,-62,-60,-45,-67,-56,-60,-50,-54,-44
0,0,-16,-55,-54,-62,-60,-45,-67,-56,-60,-50,-58,-44
0,0,-16,-55,-54,-62,-60,-45,-67,-56,-60,-50,-58,-44
0,0,-16,-55,-54,-63,-59,-45,-67,-56,-61,-52,-56,-44
0,0,-16,-50,-54,-62,-59,-45,-67,-56,-61,-56,-56,-44
0,0,-16,-49,-54,-62,-59,-44,-67,-56,-61,-56,-52,-42
0,0,-16,-49,-54,-62,-58,-44,-67,-56,-57,-56,-52,-42
0,0,-16,-49,-54,-62,-60,-44,-67,-56,-57,-56,-52,-42
0,0,-16,-49,-54,-62,-60,-44,-67,-55,-57,-56,-52,-42
0,0,-16,-49,-59,-60,-60,-44,-67,-55,-57,-56,-52,-42
0,0,-16,-49,-59,-60,-60,-44,-67,-55,-57,-56,-52,-42
0,0,-16,-49,-59,-60,-60,-44,-67,-55,-57,-56,-52,-42
0,0,-16,-48,-56,-60,-60,-46,-66,-55,-57,-56,-52,-48
0,0,-16,-48,-56,-60,-60,-46,-66,-55,-57,-56,-52,-48
0,0,-16,-48,-56,-60,-60,-46,-66,-55,-57,-56,-52,-48
0,0,-16,-48,-56,-60,-60,-46,-66,-53,-57,-56,-53,-48
0,0,-16,-48,-56,-62,-60,-46,-66,-53,-57,-56,-53,-48
0,0,-16,-50,-55,-59,-60,-46,-66,-52,-54,-56,-53,-48
0,0,-16,-50,-55,-59,-60,-46,-66,-52,-54,-56,-53,-45
0,0,-16,-50,-55,-59,-60,-46,-60,-51,-53,-56,-53,-45
0,0,-16,-50,-55,-59,-60,-46,-60,-51,-54,-54,-53,-45
0,0,-16,-50,-55,-59,-60,-46,-60,-51,-54,-54,-53,-45
0,0,-16,-50,-55,-61,-57,-46,-60,-51,-54,-54,-53,-45
0,0,-16,-50,-55,-61,-57,-46,-66,-51,-56,-54,-53,-45
