Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
0,134,-51,-54,-53,-60,-58,-61,-53,-55,-61,-60,-44,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-55,-61,-60,-44,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-55,-61,-60,-44,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-55,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-55,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-55,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-55,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-55,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-55,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-55,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-55,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-55,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-58,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-61,-61,-54,-60,-61,-60,-45,-24
0,134,-51,-54,-53,-60,-61,-63,-55,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-55,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-55,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-55,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-55,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-55,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-55,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-55,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-55,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-55,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-55,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-55,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-58,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-58,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-58,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-58,-60,-64,-60,-44,-24
0,134,-51,-54,-54,-60,-61,-63,-58,-60,-64,-60,-44,-24
0,134,-51,-56,-54,-60,-61,-63,-58,-60,-64,-60,-44,-24
0,134,-51,-56,-54,-60,-61,-63,-58,-60,-64,-60,-44,-24
0,134,-51,-56,-54,-60,-61,-63,-58,-60,-64,-60,-44,-24
0,134,-51,-56,-54,-60,-61,-63,-58,-60,-64,-60,-45,-24
0,134,-51,-56,-54,-60,-61,-63,-58,-60,-64,-60,-45,-24
0,134,-51,-56,-54,-60,-61,-63,-58,-60,-64,-60,-45,-24
0,134,-51,-56,-54,-60,-61,-63,-58,-60,-64,-60,-45,-24
0,134,-51,-56,-54,-60,-61,-63,-58,-60,-64,-60,-45,-24
0,134,-51,-56,-54,-60,-61,-63,-58,-60,-64,-60,-45,-24
