Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
267,0,-51,-39,-28,-50,-57,-54,-58,-55,-52,-54,-52,-49
267,0,-51,-39,-28,-50,-57,-54,-58,-55,-52,-54,-52,-49
267,0,-51,-39,-28,-50,-57,-54,-58,-55,-52,-57,-52,-44
267,0,-51,-39,-28,-50,-57,-54,-58,-55,-64,-57,-52,-44
267,0,-51,-39,-28,-50,-57,-54,-55,-55,-64,-57,-52,-44
267,0,-51,-39,-28,-50,-57,-54,-55,-55,-64,-57,-52,-44
267,0,-51,-39,-28,-50,-57,-54,-55,-55,-64,-57,-52,-44
267,0,-51,-39,-28,-50,-55,-54,-55,-61,-64,-57,-52,-44
267,0,-51,-39,-28,-50,-55,-54,-55,-61,-64,-57,-52,-50
267,0,-51,-39,-28,-50,-55,-54,-55,-61,-64,-57,-52,-50
267,0,-51,-39,-28,-53,-63,-54,-57,-61,-64,-57,-52,-51
267,0,-51,-39,-28,-53,-62,-54,-57,-61,-64,-57,-52,-51
267,0,-52,-39,-28,-53,-62,-53,-57,-61,-63,-57,-52,-50
267,0,-52,-39,-28,-53,-62,-53,-57,-57,-63,-57,-52,-50
267,0,-52,-39,-28,-53,-62,-53,-57,-57,-63,-57,-52,-50
267,0,-52,-39,-28,-53,-62,-53,-57,-57,-64,-57,-52,-50
267,0,-52,-39,-28,-53,-60,-53,-57,-57,-64,-57,-52,-50
267,0,-52,-39,-28,-50,-60,-53,-55,-57,-64,-57,-52,-52
267,0,-52,-39,-28,-50,-60,-53,-55,-57,-64,-57,-52,-50
267,0,-52,-39,-28,-50,-60,-53,-55,-57,-64,-57,-52,-50
267,0,-52,-39,-28,-50,-60,-52,-60,-59,-64,-57,-52,-50
267,0,-52,-39,-28,-50,-63,-52,-59,-59,-64,-57,-52,-50
267,0,-52,-39,-28,-50,-63,-52,-59,-59,-64,-57,-52,-50
267,0,-52,-39,-28,-50,-63,-52,-59,-59,-64,-57,-52,-50
267,0,-49,-39,-28,-50,-66,-52,-59,-59,-64,-57,-52,-51
267,0,-49,-39,-28,-50,-66,-52,-59,-59,-64,-57,-52,-52
267,0,-49,-39,-28,-50,-66,-52,-59,-59,-64,-52,-52,-52
267,0,-49,-39,-28,-50,-66,-52,-59,-58,-61,-52,-49,-50
267,0,-49,-39,-28,-50,-66,-52,-59,-58,-61,-52,-49,-50
267,0,-49,-39,-28,-50,-66,-52,-59,-58,-61,-56,-49,-50
267,0,-49,-39,-28,-50,-66,-52,-59,-58,-61,-56,-50,-50
267,0,-49,-42,-28,-50,-66,-53,-59,-55,-63,-56,-50,-50
267,0,-49,-42,-29,-50,-66,-53,-59,-55,-63,-56,-50,-50
267,0,-49,-42,-28,-50,-66,-53,-59,-55,-63,-56,-50,-50
