Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
400,267,-63,-51,-57,-55,-53,-34,-55,-53,-62,-58,-58,-65
400,267,-63,-51,-57,-55,-53,-34,-48,-53,-62,-58,-58,-65
400,267,-63,-56,-57,-55,-51,-34,-48,-53,-62,-58,-58,-65
400,267,-63,-56,-57,-55,-51,-35,-48,-59,-55,-55,-58,-65
400,267,-63,-56,-57,-55,-54,-35,-48,-59,-55,-55,-58,-65
400,267,-63,-56,-57,-55,-54,-35,-48,-59,-55,-55,-58,-65
400,267,-63,-56,-72,-55,-54,-35,-48,-59,-58,-56,-58,-65
400,267,-59,-56,-68,-60,-54,-35,-48,-59,-58,-56,-58,-67
400,267,-65,-56,-68,-60,-60,-35,-48,-59,-58,-55,-58,-67
400,267,-65,-56,-68,-60,-60,-35,-48,-59,-58,-55,-58,-67
400,267,-65,-56,-68,-60,-60,-35,-48,-59,-58,-55,-68,-62
400,267,-65,-56,-68,-62,-60,-35,-48,-59,-58,-55,-68,-62
400,267,-58,-56,-68,-62,-60,-35,-46,-59,-58,-55,-68,-62
400,267,-58,-56,-68,-62,-60,-35,-46,-59,-58,-55,-68,-62
400,267,-58,-56,-68,-62,-60,-35,-46,-56,-58,-55,-68,-62
400,267,-58,-56,-68,-62,-60,-35,-46,-56,-58,-55,-68,-62
400,267,-58,-56,-68,-62,-60,-35,-46,-56,-58,-55,-68,-62
400,267,-58,-56,-68,-62,-60,-35,-46,-56,-58,-58,-69,-62
400,267,-58,-56,-54,-62,-52,-35,-51,-56,-58,-58,-69,-62
400,267,-65,-56,-53,-62,-50,-35,-51,-56,-58,-58,-69,-62
400,267,-68,-56,-53,-62,-50,-35,-51,-56,-58,-58,-69,-63
400,267,-67,-56,-53,-62,-50,-35,-51,-56,-58,-58,-69,-63
400,267,-67,-56,-53,-62,-50,-35,-51,-56,-58,-58,-62,-63
400,267,-67,-56,-53,-61,-50,-35,-47,-56,-58,-58,-62,-63
400,267,-67,-56,-53,-61,-51,-35,-47,-56,-58,-57,-62,-63
400,267,-67,-56,-52,-61,-51,-35,-47,-56,-58,-57,-62,-63
400,267,-67,-56,-52,-61,-51,-35,-47,-56,-58,-58,-62,-63
400,267,-67,-56,-53,-61,-51,-35,-47,-53,-58,-55,-62,-63
400,267,-67,-56,-52,-61,-51,-29,-45,-53,-59,-56,-62,-63
400,267,-67,-56,-52,-61,-51,-34,-48,-53,-59,-56,-62,-70
400,267,-67,-53,-56,-61,-51,-34,-48,-53,-57,-56,-62,-70
400,267,-67,-53,-56,-61,-51,-34,-48,-53,-57,-56,-62,-70
400,267,-67,-57,-58,-61,-51,-34,-48,-53,-57,-56,-62,-70
400,267,-67,-57,-58,-61,-51,-34,-48,-55,-57,-56,-62,-70
400,267,-67,-57,-58,-61,-51,-34,-48,-55,-57,-56,-62,-70
400,267,-67,-57,-64,-61,-51,-34,-48,-55,-57,-56,-62,-70
400,267,-67,-57,-64,-61,-51,-34,-48,-57,-57,-56,-64,-70
400,267,-62,-57,-64,-61,-55,-35,-48,-57,-58,-56,-64,-70
400,267,-62,-57,-64,-61,-55,-35,-44,-57,-58,-56,-64,-70
400,267,-62,-57,-64,-61,-55,-35,-44,-57,-58,-56,-64,-70
400,267,-62,-57,-64,-61,-55,-35,-44,-57,-58,-56,-64,-70
400,267,-62,-57,-64,-66,-55,-35,-44,-54,-58,-56,-64,-70
400,267,-62,-57,-64,-66,-55,-35,-44,-54,-58,-55,-64,-70
400,267,-62,-54,-58,-66,-57,-35,-46,-54,-61,-55,-68,-70
400,267,-62,-54,-58,-66,-57,-35,-46,-54,-61,-55,-68,-70
400,267,-62,-54,-58,-66,-57,-35,-47,-54,-61,-55,-68,-70
400,267,-60,-51,-58,-66,-54,-37,-49,-54,-61,-55,-68,-70
400,267,-60,-51,-58,-66,-54,-37,-47,-51,-59,-53,-68,-70
400,267,-60,-51,-58,-66,-54,-37,-47,-51,-59,-53,-68,-70
400,267,-60,-51,-58,-63,-55,-37,-47,-51,-59,-55,-68,-70
400,267,-58,-51,-58,-63,-55,-37,-47,-54,-61,-55,-64,-68
400,267,-58,-51,-58,-63,-55,-34,-47,-54,-61,-57,-67,-64
400,267,-59,-51,-58,-63,-56,-34,-47,-54,-61,-59,-67,-64
400,267,-59,-51,-58,-64,-55,-34,-47,-54,-60,-59,-64,-68
400,267,-59,-51,-58,-64,-55,-34,-47,-55,-60,-59,-64,-68
400,267,-59,-51,-58,-64,-56,-34,-47,-55,-60,-59,-64,-68
400,267,-59,-51,-58,-64,-56,-34,-47,-55,-60,-59,-64,-68
400,267,-64,-51,-58,-64,-56,-34,-47,-55,-60,-59,-64,-68
400,267,-64,-51,-58,-64,-56,-34,-47,-53,-60,-59,-64,-68
400,267,-64,-51,-54,-64,-55,-34,-47,-53,-60,-61,-64,-73
400,267,-64,-51,-54,-64,-55,-34,-47,-53,-62,-61,-64,-73
