Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
0.5,1.5,-57,-53,-58,-54,-51,-61,-58,-69,-57,-50,-56,-51
0.5,1.5,-57,-53,-58,-54,-51,-61,-58,-69,-57,-50,-56,-51
0.5,1.5,-57,-53,-58,-54,-53,-61,-58,-65,-57,-49,-56,-51
0.5,1.5,-57,-58,-58,-54,-53,-61,-58,-65,-57,-49,-56,-51
0.5,1.5,-57,-58,-58,-52,-53,-61,-56,-65,-57,-49,-56,-51
0.5,1.5,-57,-58,-58,-52,-53,-61,-56,-57,-57,-49,-56,-51
0.5,1.5,-56,-58,-58,-52,-53,-61,-59,-57,-57,-49,-56,-50
0.5,1.5,-56,-58,-58,-52,-53,-61,-59,-57,-57,-49,-56,-50
0.5,1.5,-56,-58,-58,-52,-53,-61,-56,-57,-57,-49,-56,-50
0.5,1.5,-56,-58,-58,-52,-53,-61,-56,-57,-57,-49,-56,-42
0.5,1.5,-56,-50,-58,-52,-53,-61,-56,-57,-57,-49,-56,-45
0.5,1.5,-64,-50,-58,-52,-53,-61,-56,-57,-57,-51,-53,-45
0.5,1.5,-64,-50,-58,-52,-53,-61,-56,-57,-57,-51,-53,-45
0.5,1.5,-64,-50,-58,-52,-55,-61,-56,-57,-57,-52,-53,-45
0.5,1.5,-64,-50,-58,-52,-55,-61,-56,-57,-57,-50,-51,-45
0.5,1.5,-64,-50,-58,-55,-55,-61,-56,-57,-57,-53,-51,-45
0.5,1.5,-70,-50,-58,-55,-55,-61,-56,-61,-66,-53,-51,-44
0.5,1.5,-70,-50,-56,-55,-55,-61,-56,-61,-66,-53,-50,-44
0.5,1.5,-70,-50,-56,-55,-55,-61,-62,-63,-66,-53,-50,-44
0.5,1.5,-70,-50,-56,-55,-55,-61,-62,-63,-66,-53,-50,-44
0.5,1.5,-70,-50,-56,-55,-55,-61,-62,-63,-66,-53,-50,-44
0.5,1.5,-70,-50,-56,-55,-55,-61,-62,-63,-66,-53,-50,-44
0.5,1.5,-70,-50,-56,-55,-55,-61,-60,-61,-66,-53,-50,-44
0.5,1.5,-70,-53,-63,-54,-55,-61,-60,-61,-66,-53,-50,-44
0.5,1.5,-70,-53,-63,-54,-52,-61,-60,-61,-66,-53,-50,-44
0.5,1.5,-70,-53,-63,-53,-55,-61,-60,-61,-66,-55,-49,-44
0.5,1.5,-70,-53,-63,-53,-55,-63,-60,-61,-66,-55,-49,-44
0.5,1.5,-70,-53,-63,-53,-55,-63,-60,-61,-66,-55,-49,-44
0.5,1.5,-70,-53,-63,-53,-53,-63,-60,-61,-66,-55,-49,-47
0.5,1.5,-70,-53,-63,-53,-53,-63,-60,-61,-66,-54,-49,-47
0.5,1.5,-60,-53,-63,-53,-53,-63,-60,-61,-66,-54,-49,-47
0.5,1.5,-60,-53,-63,-53,-53,-63,-60,-61,-66,-54,-49,-47
0.5,1.5,-60,-53,-63,-53,-53,-63,-60,-61,-66,-54,-49,-45
0.5,1.5,-60,-53,-63,-53,-53,-63,-60,-61,-66,-54,-49,-45
0.5,1.5,-63,-53,-63,-52,-53,-63,-60,-61,-66,-54,-49,-45
0.5,1.5,-63,-53,-63,-52,-53,-63,-60,-61,-66,-54,-50,-45
0.5,1.5,-63,-53,-63,-52,-48,-63,-60,-61,-66,-56,-50,-45
0.5,1.5,-63,-53,-59,-52,-48,-63,-60,-61,-66,-56,-49,-45
0.5,1.5,-63,-53,-59,-52,-51,-63,-58,-61,-66,-56,-49,-45
0.5,1.5,-67,-53,-59,-52,-51,-63,-58,-61,-66,-56,-49,-45
0.5,1.5,-65,-47,-59,-53,-51,-63,-59,-61,-66,-56,-49,-44
0.5,1.5,-65,-47,-59,-53,-51,-63,-59,-61,-62,-56,-49,-44
0.5,1.5,-65,-47,-59,-53,-51,-61,-59,-61,-64,-56,-48,-45
0.5,1.5,-65,-47,-59,-53,-51,-62,-59,-61,-64,-56,-48,-45
0.5,1.5,-65,-47,-59,-53,-51,-62,-59,-61,-64,-56,-48,-45
0.5,1.5,-65,-47,-59,-53,-51,-62,-59,-61,-64,-56,-48,-45
0.5,1.5,-65,-47,-59,-53,-51,-62,-59,-61,-64,-56,-48,-45
0.5,1.5,-65,-47,-59,-53,-51,-62,-59,-61,-64,-56,-48,-45
0.5,1.5,-65,-48,-59,-53,-50,-62,-62,-61,-64,-56,-48,-46
0.5,1.5,-65,-48,-59,-53,-50,-62,-62,-61,-64,-56,-48,-46
0.5,1.5,-65,-48,-59,-53,-50,-62,-62,-61,-64,-56,-48,-46
0.5,1.5,-66,-48,-59,-53,-50,-62,-62,-61,-64,-56,-48,-46
0.5,1.5,-66,-48,-59,-55,-50,-65,-62,-61,-64,-56,-48,-46
0.5,1.5,-66,-47,-59,-55,-50,-65,-59,-61,-65,-56,-48,-46
0.5,1.5,-66,-47,-59,-55,-50,-65,-59,-61,-66,-56,-48,-47
0.5,1.5,-69,-47,-58,-54,-50,-65,-59,-62,-67,-54,-50,-47
0.5,1.5,-69,-47,-58,-54,-50,-65,-59,-62,-67,-54,-50,-47
0.5,1.5,-69,-47,-58,-54,-50,-67,-59,-62,-67,-53,-50,-47
0.5,1.5,-69,-47,-58,-54,-50,-65,-59,-62,-67,-53,-50,-47
0.5,1.5,-69,-47,-60,-54,-50,-65,-59,-62,-64,-55,-50,-47
0.5,1.5,-69,-47,-60,-54,-50,-65,-59,-62,-64,-55,-50,-47
0.5,1.5,-69,-47,-61,-54,-51,-65,-59,-62,-64,-55,-50,-47
0.5,1.5,-69,-47,-61,-54,-51,-65,-59,-62,-64,-55,-50,-47
0.5,1.5,-69,-47,-61,-54,-51,-65,-59,-62,-62,-54,-50,-47
0.5,1.5,-69,-47,-61,-54,-51,-65,-59,-62,-62,-54,-50,-45
0.5,1.5,-69,-47,-61,-54,-51,-65,-58,-62,-62,-54,-50,-45
0.5,1.5,-69,-47,-61,-54,-51,-65,-58,-62,-62,-54,-50,-45
0.5,1.5,-69,-47,-61,-54,-51,-65,-58,-62,-62,-54,-50,-45
0.5,1.5,-69,-47,-61,-54,-51,-65,-58,-62,-62,-53,-50,-45
0.5,1.5,-68,-47,-61,-54,-51,-65,-58,-62,-62,-53,-50,-45
0.5,1.5,-68,-47,-61,-54,-52,-65,-58,-62,-61,-53,-50,-45
0.5,1.5,-68,-47,-62,-54,-51,-65,-58,-62,-63,-53,-50,-45
0.5,1.5,-68,-47,-62,-54,-51,-65,-58,-62,-63,-53,-50,-45
0.5,1.5,-69,-47,-62,-54,-51,-65,-58,-61,-63,-53,-54,-45
0.5,1.5,-68,-47,-62,-54,-51,-65,-58,-61,-63,-53,-54,-45
0.5,1.5,-68,-48,-62,-54,-51,-65,-58,-61,-63,-53,-54,-45
0.5,1.5,-68,-48,-62,-54,-51,-65,-58,-61,-63,-53,-54,-45
0.5,1.5,-68,-49,-64,-54,-51,-65,-58,-61,-63,-53,-51,-45
0.5,1.5,-68,-49,-64,-53,-51,-65,-58,-61,-63,-53,-51,-45
0.5,1.5,-68,-44,-64,-53,-51,-65,-58,-61,-63,-53,-51,-45
0.5,1.5,-68,-44,-64,-53,-51,-65,-58,-60,-63,-53,-51,-45
0.5,1.5,-68,-44,-62,-53,-51,-65,-56,-60,-63,-53,-51,-45
0.5,1.5,-68,-44,-62,-53,-51,-65,-57,-61,-63,-53,-51,-46
0.5,1.5,-68,-44,-62,-53,-51,-65,-57,-61,-63,-53,-51,-46
0.5,1.5,-68,-44,-62,-51,-51,-65,-57,-61,-63,-53,-51,-46
0.5,1.5,-68,-51,-62,-51,-51,-65,-57,-62,-63,-53,-51,-47
0.5,1.5,-68,-51,-62,-51,-51,-65,-57,-62,-62,-53,-51,-47
0.5,1.5,-68,-51,-58,-51,-51,-65,-58,-62,-62,-53,-51,-47
0.5,1.5,-68,-51,-58,-51,-51,-65,-58,-62,-62,-53,-51,-47
0.5,1.5,-68,-51,-62,-51,-51,-65,-58,-62,-62,-53,-49,-47
0.5,1.5,-68,-51,-60,-55,-51,-65,-58,-62,-62,-53,-49,-47
0.5,1.5,-68,-51,-60,-55,-51,-67,-58,-62,-62,-54,-49,-47
0.5,1.5,-70,-51,-60,-55,-51,-67,-58,-62,-62,-54,-49,-47
0.5,1.5,-70,-47,-60,-55,-50,-67,-58,-62,-60,-54,-51,-47
0.5,1.5,-70,-47,-60,-55,-50,-64,-58,-62,-60,-54,-51,-47
0.5,1.5,-77,-47,-61,-55,-50,-64,-58,-62,-60,-54,-51,-47
0.5,1.5,-77,-47,-61,-55,-50,-64,-58,-62,-60,-54,-51,-47
0.5,1.5,-72,-47,-61,-55,-50,-69,-58,-62,-60,-46,-51,-47
0.5,1.5,-72,-47,-59,-55,-50,-69,-58,-62,-60,-46,-51,-47
0.5,1.5,-66,-47,-59,-55,-50,-69,-58,-62,-60,-46,-51,-47
0.5,1.5,-64,-48,-59,-55,-50,-69,-58,-62,-60,-46,-51,-47
0.5,1.5,-64,-48,-59,-55,-50,-69,-58,-62,-60,-46,-51,-47
0.5,1.5,-64,-48,-59,-55,-50,-69,-58,-62,-60,-49,-51,-47
0.5,1.5,-64,-48,-59,-55,-50,-69,-58,-62,-60,-49,-51,-47
0.5,1.5,-64,-48,-59,-55,-50,-69,-58,-62,-60,-49,-51,-47
0.5,1.5,-64,-48,-59,-55,-50,-69,-58,-62,-60,-49,-77,-47
0.5,1.5,-64,-48,-59,-55,-50,-69,-58,-62,-60,-49,-77,-47
0.5,1.5,-64,-48,-59,-53,-53,-69,-58,-59,-60,-49,-77,-47
0.5,1.5,-64,-48,-59,-53,-54,-69,-58,-59,-60,-49,-77,-47
0.5,1.5,-55,-48,-59,-53,-54,-69,-58,-59,-60,-49,-77,-47
0.5,1.5,-55,-50,-59,-53,-58,-69,-58,-59,-72,-55,-53,-44
0.5,1.5,-55,-50,-59,-54,-58,-69,-58,-59,-72,-55,-53,-41
0.5,1.5,-55,-50,-59,-54,-58,-69,-58,-59,-72,-60,-54,-41
0.5,1.5,-55,-50,-59,-54,-58,-69,-58,-59,-72,-60,-54,-41
0.5,1.5,-55,-50,-56,-54,-58,-69,-58,-59,-72,-60,-54,-41
0.5,1.5,-55,-50,-56,-54,-58,-63,-58,-65,-72,-60,-54,-41
0.5,1.5,-68,-50,-56,-54,-58,-63,-58,-65,-72,-60,-54,-41
0.5,1.5,-68,-50,-56,-54,-58,-61,-58,-67,-72,-57,-57,-41
0.5,1.5,-68,-50,-56,-54,-59,-61,-67,-67,-72,-57,-57,-41
0.5,1.5,-63,-50,-58,-55,-63,-61,-71,-67,-63,-52,-57,-52
0.5,1.5,-63,-50,-58,-55,-63,-61,-71,-67,-63,-52,-57,-52
0.5,1.5,-68,-50,-58,-55,-63,-61,-71,-73,-63,-52,-58,-52
0.5,1.5,-68,-50,-58,-55,-63,-61,-71,-73,-63,-52,-58,-52
0.5,1.5,-68,-51,-58,-55,-63,-61,-71,-73,-63,-54,-58,-52
0.5,1.5,-66,-51,-58,-55,-63,-61,-71,-73,-63,-54,-58,-52
0.5,1.5,-66,-50,-58,-55,-63,-61,-71,-73,-63,-54,-56,-52
0.5,1.5,-66,-51,-58,-55,-63,-65,-71,-69,-63,-54,-56,-47
0.5,1.5,-66,-50,-58,-55,-63,-65,-71,-69,-63,-54,-61,-47
0.5,1.5,-66,-49,-58,-55,-63,-65,-71,-69,-63,-54,-61,-47
0.5,1.5,-64,-49,-58,-55,-63,-65,-71,-69,-63,-54,-60,-47
0.5,1.5,-64,-51,-59,-56,-62,-65,-63,-69,-63,-54,-60,-47
0.5,1.5,-64,-51,-59,-56,-62,-65,-63,-69,-63,-54,-60,-47
0.5,1.5,-64,-51,-59,-56,-62,-65,-63,-69,-63,-54,-60,-47
0.5,1.5,-67,-51,-59,-56,-62,-65,-63,-69,-63,-54,-60,-50
0.5,1.5,-67,-51,-59,-56,-62,-65,-63,-69,-63,-54,-60,-50
0.5,1.5,-67,-51,-59,-56,-62,-65,-63,-69,-66,-54,-60,-50
0.5,1.5,-67,-51,-58,-56,-62,-64,-66,-69,-66,-54,-60,-50
0.5,1.5,-67,-51,-58,-56,-62,-64,-70,-69,-66,-54,-60,-50
0.5,1.5,-67,-50,-58,-56,-62,-64,-70,-69,-66,-54,-60,-50
0.5,1.5,-67,-50,-58,-54,-62,-64,-70,-69,-65,-54,-60,-50
0.5,1.5,-67,-50,-58,-54,-62,-61,-70,-69,-64,-55,-69,-50
0.5,1.5,-67,-50,-58,-54,-62,-61,-70,-69,-64,-55,-69,-50
0.5,1.5,-63,-50,-58,-55,-65,-61,-70,-69,-64,-55,-69,-50
0.5,1.5,-63,-50,-58,-55,-65,-61,-70,-67,-64,-55,-69,-50
0.5,1.5,-62,-50,-55,-55,-65,-61,-77,-65,-63,-55,-69,-50
0.5,1.5,-62,-50,-56,-55,-65,-61,-77,-65,-63,-55,-66,-50
0.5,1.5,-62,-50,-56,-55,-68,-61,-77,-65,-64,-55,-66,-47
0.5,1.5,-62,-50,-56,-57,-68,-61,-77,-65,-64,-55,-66,-47
0.5,1.5,-62,-50,-56,-57,-68,-61,-77,-61,-64,-55,-66,-47
0.5,1.5,-62,-50,-56,-57,-68,-61,-77,-64,-64,-58,-66,-41
0.5,1.5,-62,-50,-56,-57,-68,-60,-72,-64,-64,-57,-66,-41
0.5,1.5,-62,-50,-56,-57,-68,-60,-72,-64,-62,-59,-73,-41
0.5,1.5,-62,-50,-56,-57,-68,-60,-72,-64,-62,-59,-73,-41
0.5,1.5,-62,-50,-57,-57,-68,-61,-76,-64,-62,-59,-73,-41
0.5,1.5,-62,-50,-57,-57,-68,-61,-75,-64,-62,-59,-67,-41
0.5,1.5,-62,-50,-57,-57,-68,-61,-75,-64,-62,-59,-67,-41
0.5,1.5,-62,-50,-57,-57,-68,-61,-75,-64,-64,-59,-67,-41
0.5,1.5,-62,-50,-57,-57,-68,-61,-75,-65,-64,-59,-67,-41
0.5,1.5,-62,-50,-55,-56,-68,-61,-75,-65,-65,-59,-67,-46
0.5,1.5,-62,-50,-55,-56,-75,-61,-66,-65,-65,-59,-65,-46
0.5,1.5,-62,-50,-55,-56,-75,-61,-66,-65,-65,-59,-65,-46
0.5,1.5,-62,-50,-55,-56,-75,-61,-66,-65,-65,-59,-65,-46
0.5,1.5,-62,-50,-55,-56,-75,-61,-66,-65,-65,-59,-65,-44
0.5,1.5,-62,-50,-55,-56,-75,-61,-66,-65,-65,-59,-65,-42
0.5,1.5,-62,-50,-55,-56,-67,-58,-66,-65,-65,-59,-64,-42
0.5,1.5,-62,-50,-55,-57,-67,-58,-66,-65,-65,-59,-64,-42
0.5,1.5,-62,-50,-55,-58,-67,-58,-66,-65,-65,-59,-64,-42
0.5,1.5,-62,-50,-55,-58,-67,-56,-66,-65,-65,-59,-64,-42
0.5,1.5,-58,-50,-59,-58,-67,-56,-66,-65,-65,-58,-64,-41
0.5,1.5,-58,-50,-59,-58,-67,-58,-66,-65,-65,-58,-64,-43
0.5,1.5,-58,-50,-59,-58,-73,-58,-66,-65,-65,-58,-64,-44
0.5,1.5,-58,-50,-59,-58,-73,-58,-66,-61,-65,-56,-64,-44
0.5,1.5,-58,-50,-59,-61,-67,-59,-66,-61,-65,-56,-64,-40
0.5,1.5,-58,-50,-62,-61,-67,-59,-66,-61,-65,-56,-58,-40
0.5,1.5,-58,-56,-66,-61,-67,-59,-66,-61,-65,-62,-59,-40
0.5,1.5,-58,-56,-66,-61,-67,-59,-70,-61,-65,-62,-59,-40
0.5,1.5,-58,-56,-66,-61,-67,-59,-80,-61,-65,-62,-59,-40
0.5,1.5,-58,-56,-66,-61,-67,-62,-85,-61,-65,-62,-59,-40
0.5,1.5,-58,-56,-66,-61,-67,-62,-85,-61,-61,-62,-59,-40
0.5,1.5,-58,-56,-64,-61,-62,-62,-85,-61,-62,-66,-60,-40
0.5,1.5,-58,-56,-64,-61,-62,-62,-85,-61,-62,-66,-60,-40
0.5,1.5,-58,-56,-64,-60,-62,-62,-79,-61,-62,-66,-60,-40
0.5,1.5,-58,-56,-65,-61,-62,-62,-86,-62,-62,-66,-60,-40
