Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
0,400,-56,-56,-58,-64,-56,-61,-56,-52,-44,-21,-54,-60
0,400,-56,-56,-58,-64,-56,-61,-56,-52,-44,-21,-53,-61
0,400,-56,-60,-60,-64,-56,-61,-57,-52,-44,-21,-53,-61
0,400,-54,-59,-60,-61,-56,-61,-57,-52,-38,-21,-53,-60
0,400,-54,-59,-60,-61,-56,-61,-57,-52,-38,-21,-53,-60
0,400,-54,-59,-60,-61,-56,-61,-57,-52,-38,-21,-53,-60
0,400,-54,-59,-60,-61,-56,-61,-57,-57,-38,-21,-53,-60
0,400,-54,-59,-60,-61,-56,-61,-57,-57,-38,-21,-53,-60
0,400,-54,-59,-60,-63,-56,-61,-57,-55,-45,-21,-53,-60
0,400,-56,-59,-60,-63,-57,-61,-58,-54,-45,-21,-53,-60
0,400,-56,-59,-60,-66,-57,-61,-58,-53,-45,-21,-53,-60
0,400,-58,-61,-61,-66,-57,-61,-58,-58,-44,-21,-52,-60
0,400,-58,-61,-61,-66,-57,-61,-58,-58,-44,-21,-52,-60
0,400,-58,-61,-61,-66,-57,-61,-58,-58,-44,-21,-52,-60
0,400,-58,-58,-61,-63,-57,-65,-56,-58,-44,-21,-51,-60
0,400,-58,-58,-61,-63,-57,-65,-56,-54,-44,-21,-51,-60
0,400,-58,-58,-61,-63,-57,-65,-56,-54,-44,-21,-51,-60
0,400,-58,-61,-61,-63,-57,-65,-56,-55,-44,-21,-51,-60
0,400,-58,-61,-61,-61,-57,-65,-56,-54,-44,-21,-51,-64
0,400,-56,-61,-61,-55,-57,-65,-56,-53,-45,-21,-51,-62
0,400,-56,-61,-61,-55,-57,-65,-56,-53,-43,-21,-51,-62
0,400,-56,-61,-61,-55,-57,-65,-56,-53,-43,-21,-51,-62
0,400,-58,-61,-61,-55,-59,-65,-56,-53,-43,-21,-51,-62
0,400,-58,-61,-61,-55,-57,-65,-56,-53,-43,-20,-51,-62
0,400,-59,-61,-61,-55,-57,-65,-56,-53,-43,-20,-51,-62
0,400,-59,-56,-61,-55,-57,-65,-56,-53,-43,-20,-51,-62
0,400,-59,-56,-61,-55,-57,-65,-56,-52,-38,-20,-51,-62
0,400,-59,-57,-62,-55,-57,-65,-56,-52,-38,-20,-51,-62
0,400,-57,-57,-62,-60,-57,-65,-55,-52,-45,-20,-51,-65
0,400,-57,-57,-62,-60,-57,-65,-55,-52,-45,-21,-51,-65
0,400,-57,-57,-62,-61,-57,-63,-54,-52,-42,-21,-51,-64
0,400,-57,-57,-62,-61,-57,-70,-54,-52,-42,-21,-51,-64
0,400,-57,-57,-61,-62,-57,-67,-54,-52,-42,-21,-51,-64
0,400,-57,-57,-63,-62,-57,-70,-54,-52,-42,-21,-51,-64
0,400,-57,-56,-63,-62,-57,-70,-54,-52,-42,-21,-51,-64
0,400,-57,-58,-63,-62,-57,-70,-54,-52,-42,-21,-51,-64
0,400,-57,-56,-62,-62,-57,-70,-54,-52,-42,-21,-51,-64
0,400,-57,-57,-62,-62,-57,-70,-54,-52,-38,-21,-51,-64
0,400,-57,-57,-62,-62,-57,-64,-54,-52,-38,-21,-60,-63
0,400,-57,-57,-62,-62,-57,-64,-54,-52,-38,-21,-60,-63
0,400,-57,-57,-62,-62,-57,-64,-54,-52,-38,-21,-60,-63
0,400,-57,-60,-62,-62,-57,-64,-54,-52,-38,-21,-60,-63
0,400,-62,-60,-62,-62,-57,-64,-56,-52,-42,-21,-60,-63
0,400,-62,-60,-58,-66,-57,-64,-56,-52,-42,-21,-60,-59
0,400,-62,-60,-58,-66,-57,-64,-56,-52,-42,-21,-60,-59
0,400,-62,-60,-58,-66,-57,-64,-56,-52,-42,-21,-60,-59
0,400,-62,-60,-58,-64,-57,-78,-56,-55,-42,-21,-61,-59
0,400,-62,-60,-58,-64,-57,-78,-56,-55,-42,-21,-61,-59
0,400,-62,-60,-58,-64,-55,-78,-56,-54,-42,-21,-61,-59
0,400,-62,-60,-58,-64,-55,-78,-56,-54,-42,-21,-61,-59
0,400,-62,-60,-58,-64,-55,-78,-56,-54,-42,-21,-61,-59
0,400,-62,-60,-58,-64,-55,-78,-55,-54,-45,-21,-61,-59
0,400,-62,-59,-58,-64,-55,-78,-55,-53,-43,-21,-61,-59
0,400,-62,-59,-58,-62,-55,-84,-55,-53,-45,-21,-61,-59
0,400,-62,-59,-58,-62,-55,-84,-55,-53,-45,-21,-61,-59
0,400,-61,-59,-58,-62,-55,-84,-55,-53,-45,-21,-61,-59
0,400,-61,-58,-58,-62,-55,-84,-55,-53,-45,-21,-61,-59
0,400,-61,-58,-58,-62,-55,-84,-55,-53,-45,-21,-61,-59
