Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
0.5,3,-55,-54,-55,-59,-58,-56,-66,-64,-55,-54,-44,-52
0.5,3,-55,-54,-55,-59,-58,-56,-69,-64,-55,-54,-44,-52
0.5,3,-59,-54,-55,-59,-58,-56,-69,-69,-55,-54,-49,-55
0.5,3,-59,-54,-55,-59,-58,-56,-69,-69,-55,-54,-44,-55
0.5,3,-59,-54,-55,-59,-58,-56,-66,-70,-55,-54,-44,-55
0.5,3,-59,-54,-55,-59,-58,-56,-72,-70,-55,-49,-44,-55
0.5,3,-59,-54,-55,-59,-58,-56,-72,-70,-57,-49,-44,-55
0.5,3,-59,-54,-55,-59,-58,-56,-72,-70,-57,-49,-44,-55
0.5,3,-55,-54,-55,-59,-58,-56,-67,-64,-57,-49,-44,-55
0.5,3,-55,-54,-55,-59,-58,-56,-67,-64,-57,-49,-44,-55
0.5,3,-54,-54,-60,-59,-58,-61,-66,-68,-57,-49,-45,-52
0.5,3,-56,-54,-57,-62,-58,-61,-66,-67,-57,-44,-47,-53
0.5,3,-56,-54,-57,-62,-58,-65,-66,-67,-57,-44,-47,-53
0.5,3,-56,-54,-67,-62,-58,-65,-66,-67,-57,-44,-47,-53
0.5,3,-56,-54,-67,-62,-58,-65,-61,-67,-57,-44,-47,-53
0.5,3,-56,-54,-69,-62,-58,-65,-61,-67,-57,-44,-47,-53
0.5,3,-56,-54,-69,-62,-58,-65,-61,-67,-57,-44,-47,-53
0.5,3,-68,-54,-69,-62,-57,-62,-61,-60,-57,-44,-47,-55
0.5,3,-68,-54,-69,-62,-57,-59,-61,-58,-57,-44,-47,-55
0.5,3,-68,-54,-69,-61,-57,-59,-61,-58,-57,-44,-47,-55
0.5,3,-68,-54,-60,-61,-56,-59,-66,-58,-62,-44,-45,-55
0.5,3,-68,-54,-58,-61,-59,-59,-66,-58,-64,-53,-44,-60
0.5,3,-68,-54,-60,-61,-59,-59,-66,-58,-64,-53,-44,-60
0.5,3,-68,-54,-60,-61,-59,-59,-66,-58,-64,-53,-44,-60
0.5,3,-68,-54,-60,-61,-59,-66,-64,-58,-64,-51,-44,-60
0.5,3,-68,-54,-60,-61,-59,-66,-64,-58,-64,-54,-44,-60
0.5,3,-68,-54,-60,-57,-59,-63,-64,-58,-66,-51,-44,-60
0.5,3,-68,-54,-60,-57,-59,-63,-64,-58,-66,-51,-44,-60
0.5,3,-55,-55,-54,-57,-59,-63,-64,-58,-66,-51,-44,-60
0.5,3,-55,-55,-53,-57,-59,-63,-64,-58,-66,-51,-44,-60
0.5,3,-55,-56,-53,-57,-59,-63,-64,-58,-66,-51,-44,-60
0.5,3,-55,-56,-53,-57,-59,-63,-64,-58,-66,-51,-45,-60
0.5,3,-55,-56,-53,-57,-59,-63,-64,-58,-62,-51,-45,-60
0.5,3,-53,-56,-53,-57,-58,-60,-64,-58,-62,-51,-45,-60
0.5,3,-53,-56,-53,-57,-58,-60,-63,-58,-62,-51,-45,-60
0.5,3,-53,-56,-52,-57,-58,-60,-63,-58,-62,-51,-45,-60
0.5,3,-53,-56,-53,-57,-56,-60,-65,-63,-63,-51,-45,-60
0.5,3,-53,-56,-53,-57,-60,-60,-64,-63,-63,-51,-45,-60
0.5,3,-53,-56,-52,-57,-60,-60,-64,-63,-63,-50,-45,-60
0.5,3,-53,-56,-53,-57,-60,-60,-64,-63,-63,-50,-45,-60
0.5,3,-53,-56,-53,-57,-60,-62,-64,-62,-63,-50,-45,-60
0.5,3,-53,-52,-53,-57,-60,-65,-64,-62,-65,-50,-43,-75
0.5,3,-53,-52,-53,-57,-60,-65,-64,-62,-65,-50,-43,-75
0.5,3,-52,-52,-53,-57,-55,-65,-64,-62,-62,-50,-43,-62
0.5,3,-52,-52,-55,-62,-55,-65,-64,-62,-62,-48,-43,-66
0.5,3,-52,-52,-55,-62,-55,-65,-68,-62,-57,-48,-43,-64
0.5,3,-52,-52,-55,-62,-55,-65,-68,-62,-57,-48,-43,-64
0.5,3,-52,-52,-55,-62,-55,-65,-68,-62,-57,-48,-43,-64
0.5,3,-53,-52,-54,-62,-58,-65,-68,-62,-57,-48,-38,-64
0.5,3,-54,-52,-54,-62,-58,-65,-68,-62,-55,-48,-38,-64
0.5,3,-54,-52,-53,-62,-58,-63,-68,-62,-55,-48,-38,-64
0.5,3,-54,-52,-53,-62,-57,-63,-68,-62,-55,-48,-42,-64
0.5,3,-54,-55,-54,-62,-57,-63,-68,-62,-55,-48,-43,-64
0.5,3,-54,-55,-54,-58,-57,-63,-68,-62,-55,-49,-43,-64
0.5,3,-54,-55,-54,-58,-57,-63,-68,-62,-55,-49,-43,-64
0.5,3,-54,-56,-54,-58,-56,-55,-60,-61,-55,-49,-43,-64
0.5,3,-54,-56,-54,-58,-56,-55,-60,-61,-55,-49,-42,-64
0.5,3,-54,-56,-54,-58,-56,-55,-61,-61,-55,-49,-42,-53
0.5,3,-54,-56,-54,-58,-56,-55,-61,-61,-55,-49,-42,-53
0.5,3,-54,-56,-54,-58,-56,-55,-61,-61,-55,-49,-42,-54
0.5,3,-54,-54,-54,-58,-56,-59,-61,-61,-55,-50,-42,-54
0.5,3,-54,-53,-54,-58,-56,-61,-61,-61,-55,-50,-42,-54
0.5,3,-54,-53,-54,-58,-56,-62,-61,-61,-55,-49,-42,-54
0.5,3,-51,-53,-54,-60,-56,-62,-61,-61,-58,-51,-42,-54
0.5,3,-51,-53,-54,-60,-56,-62,-61,-61,-58,-51,-42,-54
0.5,3,-51,-59,-54,-60,-58,-62,-61,-61,-58,-51,-47,-54
0.5,3,-51,-59,-56,-62,-58,-63,-61,-61,-58,-51,-47,-54
0.5,3,-51,-59,-56,-62,-58,-63,-61,-61,-58,-51,-47,-54
0.5,3,-51,-59,-56,-62,-58,-63,-61,-61,-58,-51,-47,-54
0.5,3,-51,-59,-56,-62,-58,-63,-61,-61,-58,-51,-47,-49
0.5,3,-51,-59,-56,-62,-58,-63,-61,-61,-58,-51,-47,-49
0.5,3,-51,-59,-56,-62,-58,-63,-61,-61,-68,-50,-47,-51
