0,-20,-48,-55,-55,-54,-52,-55,-58,-54,-52,-54,-42
0,-20,-48,-55,-55,-54,-52,-55,-58,-54,-52,-54,-45
0,-20,-48,-55,-55,-54,-52,-55,-58,-54,-52,-54,-45
0,-20,-37,-55,-61,-54,-52,-55,-58,-54,-52,-54,-45
0,-20,-37,-55,-61,-54,-52,-55,-58,-54,-52,-54,-41
0,-20,-37,-55,-61,-54,-52,-55,-58,-54,-52,-54,-41
0,-20,-42,-54,-61,-54,-52,-55,-59,-54,-52,-54,-41
0,-20,-42,-54,-61,-54,-52,-55,-59,-54,-52,-54,-46
0,-20,-42,-54,-61,-54,-52,-55,-59,-54,-52,-54,-46
0,-21,-42,-69,-54,-65,-56,-60,-65,-54,-52,-54,-46
0,-21,-42,-69,-54,-65,-56,-60,-65,-54,-52,-54,-45
0,-21,-42,-69,-54,-65,-56,-60,-65,-54,-52,-54,-45
0,-19,-39,-61,-54,-65,-47,-55,-65,-54,-52,-54,-45
0,-19,-39,-61,-54,-65,-47,-55,-65,-54,-52,-54,-45
0,-20,-39,-61,-55,-65,-47,-55,-59,-54,-54,-54,-45
0,-20,-39,-61,-55,-65,-47,-55,-59,-54,-54,-54,-45
0,-20,-39,-61,-55,-65,-47,-55,-59,-54,-54,-54,-45
0,-20,-50,-61,-55,-63,-48,-56,-58,-54,-55,-54,-50
0,-20,-50,-61,-55,-63,-48,-56,-58,-54,-55,-54,-50
0,-21,-50,-61,-64,-63,-48,-61,-58,-54,-55,-54,-50
0,-21,-50,-61,-64,-63,-48,-61,-58,-54,-55,-59,-50
0,-21,-50,-61,-66,-54,-61,-61,-58,-54,-55,-59,-50
0,-21,-50,-61,-66,-54,-61,-61,-58,-55,-55,-59,-50
0,-21,-50,-61,-66,-54,-61,-61,-58,-55,-55,-59,-50
0,-19,-50,-61,-68,-54,-61,-61,-58,-55,-55,-59,-50
0,-19,-50,-61,-68,-54,-61,-61,-58,-55,-55,-55,-50
0,-19,-50,-61,-68,-54,-61,-61,-58,-55,-55,-55,-50
0,-21,-49,-61,-61,-54,-46,-56,-61,-55,-54,-55,-49
0,-21,-49,-61,-61,-54,-46,-56,-61,-55,-54,-55,-49
0,-21,-49,-61,-61,-54,-46,-56,-61,-55,-54,-55,-49
0,-21,-37,-61,-67,-55,-46,-56,-59,-55,-47,-56,-49
0,-21,-37,-61,-67,-55,-46,-56,-59,-55,-47,-56,-49
0,-21,-37,-61,-62,-55,-62,-54,-55,-53,-47,-56,-49
0,-21,-37,-61,-62,-55,-62,-54,-55,-53,-47,-56,-49
0,-19,-37,-61,-62,-55,-62,-54,-55,-53,-47,-56,-49
0,-19,-37,-61,-64,-55,-62,-54,-55,-53,-47,-56,-46
0,-19,-37,-61,-64,-55,-62,-54,-55,-53,-47,-56,-46
0,-19,-36,-61,-64,-66,-47,-56,-55,-53,-59,-56,-46
0,-19,-36,-61,-64,-66,-47,-56,-55,-53,-59,-56,-52
0,-19,-36,-61,-64,-66,-47,-56,-55,-53,-59,-56,-52
0,-19,-39,-61,-61,-77,-47,-59,-55,-53,-59,-56,-52
0,-19,-39,-61,-61,-77,-47,-59,-55,-53,-49,-54,-50
0,-19,-39,-61,-61,-77,-47,-59,-55,-53,-49,-54,-50
0,-20,-40,-61,-61,-77,-48,-59,-65,-51,-48,-54,-50
0,-20,-40,-61,-61,-77,-48,-59,-65,-51,-48,-54,-43
0,-20,-40,-61,-61,-77,-48,-59,-65,-51,-48,-54,-43
0,-19,-44,-61,-61,-77,-48,-59,-53,-52,-59,-52,-43
0,-19,-44,-61,-61,-77,-48,-59,-53,-52,-59,-52,-43
0,-19,-37,-61,-58,-72,-57,-59,-53,-52,-59,-52,-43
0,-19,-37,-61,-58,-72,-57,-59,-53,-52,-59,-52,-43
0,-19,-40,-61,-58,-73,-57,-59,-59,-52,-59,-54,-43
0,-19,-39,-68,-58,-73,-57,-59,-56,-53,-49,-54,-43
0,-19,-39,-68,-58,-73,-57,-59,-56,-53,-49,-54,-43
0,-19,-39,-68,-58,-73,-57,-59,-56,-53,-49,-54,-43
0,-19,-39,-72,-58,-73,-57,-59,-56,-53,-50,-54,-43
0,-19,-39,-72,-58,-73,-57,-59,-56,-53,-50,-54,-43
0,-19,-39,-72,-56,-54,-62,-59,-56,-53,-59,-54,-50
0,-19,-39,-72,-56,-54,-62,-59,-56,-53,-59,-54,-50
0,-19,-39,-72,-56,-54,-62,-59,-56,-53,-59,-54,-50
0,-19,-39,-72,-56,-54,-62,-59,-56,-53,-57,-54,-45
0,-19,-39,-72,-56,-54,-62,-59,-56,-53,-57,-54,-45
0,-21,-39,-72,-56,-54,-62,-59,-56,-52,-56,-54,-45
0,-21,-39,-72,-56,-54,-62,-59,-56,-52,-56,-54,-45
0,-21,-39,-72,-69,-54,-62,-54,-56,-52,-56,-53,-45
0,-21,-39,-72,-69,-54,-62,-54,-56,-52,-56,-53,-45
0,-21,-39,-72,-69,-54,-62,-54,-56,-52,-56,-53,-45
0,-19,-49,-72,-67,-54,-54,-55,-56,-52,-56,-53,-45
0,-19,-49,-72,-67,-54,-54,-55,-56,-52,-56,-53,-45
0,-20,-49,-74,-64,-54,-54,-55,-56,-52,-56,-53,-45
0,-20,-49,-74,-64,-54,-54,-63,-56,-53,-56,-53,-45
0,-20,-49,-74,-64,-54,-54,-63,-56,-53,-56,-53,-45
0,-20,-49,-74,-64,-54,-54,-63,-56,-53,-56,-53,-45
0,-21,-50,-68,-67,-53,-54,-57,-56,-53,-60,-53,-45
0,-21,-50,-68,-67,-53,-54,-57,-56,-53,-60,-53,-45
0,-21,-50,-68,-67,-53,-54,-57,-56,-53,-60,-53,-45
0,-21,-50,-68,-53,-57,-62,-57,-63,-53,-57,-53,-50
0,-21,-50,-68,-53,-57,-62,-57,-63,-53,-57,-53,-50
0,-21,-50,-55,-53,-57,-62,-57,-63,-53,-57,-53,-50
0,-21,-50,-55,-53,-57,-62,-57,-53,-51,-49,-51,-50
0,-21,-50,-55,-53,-57,-62,-57,-53,-51,-49,-51,-50
0,-20,-50,-55,-57,-60,-47,-58,-59,-52,-49,-51,-41
0,-20,-50,-55,-57,-60,-47,-58,-59,-52,-49,-51,-41
0,-21,-50,-55,-57,-60,-47,-58,-59,-52,-49,-51,-41
0,-21,-50,-55,-57,-60,-47,-58,-59,-52,-49,-51,-41
0,-19,-38,-61,-57,-60,-47,-66,-62,-55,-49,-51,-41
0,-19,-38,-61,-57,-60,-47,-66,-62,-55,-49,-51,-41
0,-19,-38,-61,-57,-60,-47,-66,-62,-55,-49,-51,-41
0,-19,-38,-61,-60,-60,-47,-66,-62,-55,-49,-51,-41
0,-19,-38,-61,-60,-60,-47,-60,-62,-55,-49,-51,-41
0,-19,-38,-61,-60,-60,-47,-60,-62,-55,-49,-51,-41
0,-19,-42,-61,-60,-60,-65,-60,-62,-53,-49,-51,-41
0,-19,-42,-61,-60,-60,-65,-60,-62,-53,-49,-51,-41
0,-20,-39,-61,-60,-60,-65,-60,-62,-53,-49,-51,-41
0,-20,-39,-61,-54,-62,-47,-60,-55,-53,-49,-51,-41
0,-20,-39,-61,-54,-62,-47,-60,-55,-53,-49,-51,-41
0,-21,-38,-61,-54,-62,-47,-60,-55,-53,-49,-51,-41
0,-21,-38,-61,-54,-62,-46,-57,-55,-53,-49,-53,-41
0,-21,-38,-61,-54,-62,-46,-57,-55,-53,-49,-53,-41
0,-19,-39,-61,-54,-57,-46,-60,-62,-53,-49,-55,-41
0,-19,-39,-61,-54,-57,-46,-60,-62,-53,-49,-55,-41
0,-19,-39,-61,-54,-57,-46,-60,-62,-53,-49,-55,-41
0,-20,-37,-61,-61,-73,-54,-60,-62,-53,-49,-55,-41
0,-20,-37,-61,-61,-73,-54,-60,-62,-53,-56,-55,-46
0,-20,-37,-61,-61,-73,-54,-60,-62,-53,-56,-55,-46
0,-20,-38,-61,-55,-66,-54,-60,-62,-53,-48,-57,-46
0,-20,-38,-61,-55,-66,-54,-60,-62,-53,-48,-57,-46
0,-20,-38,-54,-59,-66,-56,-58,-62,-53,-48,-57,-46
0,-20,-38,-54,-59,-66,-56,-58,-62,-53,-48,-57,-46
0,-20,-38,-54,-59,-66,-56,-58,-62,-53,-48,-57,-46
0,-19,-41,-63,-59,-65,-46,-56,-62,-53,-58,-57,-43
0,-19,-41,-63,-59,-65,-46,-56,-62,-53,-58,-57,-43
0,-19,-41,-63,-59,-65,-46,-56,-62,-53,-58,-57,-43
0,-19,-41,-63,-56,-65,-46,-56,-62,-53,-58,-57,-43
0,-19,-41,-63,-56,-65,-46,-56,-60,-51,-56,-57,-43
0,-19,-41,-63,-56,-65,-46,-56,-60,-51,-56,-57,-43
0,-21,-38,-63,-56,-65,-46,-58,-60,-51,-57,-57,-47
0,-21,-38,-63,-56,-65,-46,-58,-60,-51,-57,-57,-47
0,-19,-38,-63,-59,-60,-46,-58,-60,-51,-57,-57,-47
0,-19,-38,-63,-59,-60,-46,-58,-59,-51,-58,-57,-47
0,-19,-38,-63,-59,-60,-46,-58,-59,-51,-58,-57,-47
0,-21,-40,-57,-64,-58,-46,-58,-59,-51,-58,-57,-47
0,-21,-40,-57,-64,-58,-46,-58,-59,-53,-57,-57,-44
0,-21,-40,-57,-64,-58,-46,-58,-59,-53,-57,-57,-44
0,-21,-40,-60,-64,-58,-55,-55,-58,-52,-57,-57,-46
0,-21,-40,-60,-64,-58,-55,-55,-58,-52,-57,-57,-46
0,-21,-51,-51,-64,-53,-55,-57,-58,-52,-57,-57,-46
0,-21,-51,-51,-64,-53,-55,-57,-58,-51,-46,-55,-46
0,-21,-51,-51,-64,-53,-55,-57,-58,-51,-46,-55,-46
0,-19,-40,-51,-57,-53,-63,-57,-58,-51,-47,-55,-46
0,-19,-40,-51,-57,-53,-63,-57,-58,-51,-47,-55,-46
0,-19,-40,-51,-57,-53,-63,-57,-58,-51,-47,-55,-46
0,-19,-40,-51,-57,-52,-63,-57,-58,-51,-47,-55,-46
0,-19,-40,-51,-57,-52,-63,-57,-58,-51,-47,-55,-48
0,-19,-40,-51,-57,-52,-63,-57,-58,-51,-47,-55,-48
0,-21,-40,-51,-57,-52,-58,-54,-58,-51,-47,-55,-48
0,-21,-40,-51,-57,-52,-58,-54,-58,-51,-47,-55,-48
0,-21,-51,-51,-57,-52,-58,-54,-58,-51,-47,-55,-48
0,-21,-51,-51,-61,-52,-59,-60,-58,-52,-56,-52,-48
0,-21,-51,-51,-61,-52,-59,-60,-58,-52,-56,-52,-48
0,-21,-51,-51,-61,-52,-59,-60,-58,-52,-56,-52,-48
0,-21,-39,-56,-66,-63,-55,-60,-58,-51,-58,-52,-49
0,-21,-39,-56,-66,-63,-55,-60,-58,-51,-58,-52,-49
0,-21,-39,-57,-66,-52,-55,-60,-58,-51,-58,-52,-49
0,-21,-39,-57,-66,-52,-55,-60,-58,-51,-56,-52,-44
0,-21,-39,-57,-66,-52,-55,-60,-58,-51,-56,-52,-44
0,-21,-49,-57,-66,-52,-55,-60,-58,-51,-56,-52,-44
0,-21,-49,-57,-66,-53,-55,-52,-58,-51,-67,-52,-44
0,-21,-49,-57,-66,-53,-55,-52,-58,-51,-67,-52,-44
0,-19,-40,-56,-54,-53,-55,-52,-55,-51,-49,-52,-43
0,-19,-40,-56,-54,-53,-55,-52,-55,-51,-49,-52,-43
0,-19,-40,-50,-54,-53,-55,-52,-55,-51,-49,-54,-43
0,-19,-40,-50,-54,-53,-55,-52,-55,-51,-49,-54,-43
0,-19,-40,-50,-67,-58,-55,-54,-55,-51,-49,-54,-43
0,-19,-40,-50,-67,-58,-55,-54,-55,-53,-49,-54,-44
0,-19,-40,-50,-67,-58,-55,-54,-55,-53,-49,-54,-44
0,-19,-38,-50,-64,-58,-55,-54,-55,-53,-49,-54,-44
0,-19,-38,-50,-64,-58,-55,-54,-55,-52,-51,-57,-44
0,-19,-38,-50,-64,-58,-55,-54,-55,-52,-51,-57,-44
0,-21,-38,-50,-52,-58,-55,-54,-55,-52,-51,-57,-44
0,-21,-38,-50,-52,-58,-46,-54,-55,-53,-51,-57,-44
0,-21,-38,-50,-52,-58,-46,-54,-55,-53,-51,-57,-44
0,-19,-38,-50,-52,-58,-46,-54,-55,-53,-51,-57,-44
0,-19,-38,-50,-52,-58,-46,-54,-55,-53,-51,-53,-44
0,-19,-38,-50,-52,-58,-46,-54,-55,-53,-51,-53,-44
0,-19,-40,-50,-52,-58,-48,-54,-55,-53,-51,-53,-44
0,-19,-40,-50,-52,-58,-48,-54,-55,-53,-49,-53,-44
0,-19,-40,-50,-52,-58,-48,-54,-55,-53,-49,-53,-44
0,-19,-39,-51,-52,-58,-48,-54,-55,-53,-49,-53,-44
0,-19,-39,-51,-52,-58,-48,-54,-55,-53,-46,-52,-42
0,-19,-39,-51,-52,-58,-48,-54,-55,-53,-46,-52,-42
0,-19,-38,-59,-70,-58,-49,-57,-55,-51,-46,-52,-44
0,-19,-38,-59,-70,-58,-49,-57,-55,-51,-46,-52,-44
0,-19,-40,-59,-71,-58,-49,-57,-55,-51,-46,-52,-44
0,-19,-40,-59,-71,-58,-48,-57,-55,-52,-46,-53,-44
0,-19,-40,-59,-71,-58,-48,-57,-55,-52,-46,-53,-44
0,-19,-40,-59,-71,-58,-48,-57,-55,-52,-46,-53,-44
0,-18,-46,-59,-57,-58,-51,-55,-55,-52,-46,-53,-44
0,-18,-46,-59,-57,-58,-51,-55,-55,-52,-46,-53,-44
0,-19,-38,-50,-53,-58,-49,-55,-55,-52,-46,-53,-44
0,-19,-38,-50,-53,-58,-49,-55,-55,-52,-46,-53,-43
0,-19,-38,-50,-53,-58,-49,-55,-55,-52,-46,-53,-43
0,-19,-40,-50,-53,-52,-49,-63,-55,-52,-46,-53,-43
0,-19,-40,-50,-53,-52,-49,-63,-55,-52,-48,-53,-45
0,-19,-40,-50,-53,-52,-49,-63,-55,-52,-48,-53,-45
0,-21,-44,-50,-64,-56,-49,-53,-55,-51,-48,-53,-44
0,-21,-44,-50,-64,-56,-49,-53,-55,-51,-48,-53,-44
1,-45,-46,-66,-49,-57,-52,-59,-59,-64,-55,-51,-18
1,-45,-50,-58,-48,-50,-52,-59,-54,-62,-49,-49,-16
1,-45,-50,-58,-48,-50,-52,-59,-54,-62,-49,-49,-16
1,-45,-50,-58,-48,-50,-52,-59,-54,-62,-49,-49,-16
1,-47,-52,-64,-48,-50,-52,-58,-55,-62,-49,-59,-18
1,-47,-52,-64,-48,-50,-52,-58,-55,-62,-49,-59,-18
1,-47,-52,-64,-48,-50,-52,-58,-55,-62,-49,-59,-18
1,-50,-52,-64,-48,-50,-54,-60,-55,-57,-56,-50,-16
1,-50,-52,-64,-48,-50,-54,-60,-55,-57,-56,-50,-16
1,-50,-52,-64,-48,-50,-54,-60,-55,-57,-56,-50,-16
1,-50,-52,-50,-48,-50,-52,-60,-55,-57,-60,-57,-18
1,-50,-52,-50,-48,-50,-52,-60,-55,-57,-60,-57,-18
1,-52,-52,-50,-50,-50,-52,-60,-55,-57,-62,-52,-18
1,-52,-52,-50,-50,-50,-52,-60,-55,-57,-62,-52,-18
1,-49,-52,-50,-50,-50,-52,-60,-55,-57,-62,-52,-18
1,-49,-52,-50,-50,-50,-52,-60,-55,-58,-58,-57,-16
1,-49,-52,-50,-50,-50,-52,-60,-55,-58,-58,-57,-16
1,-49,-52,-57,-50,-54,-53,-73,-53,-58,-58,-57,-18
1,-49,-52,-57,-50,-54,-53,-73,-53,-58,-58,-57,-18
1,-49,-52,-57,-50,-54,-53,-73,-53,-58,-58,-57,-18
1,-49,-52,-57,-48,-54,-51,-57,-53,-58,-46,-57,-16
1,-49,-52,-57,-48,-54,-51,-57,-53,-58,-46,-57,-16
1,-51,-52,-57,-48,-54,-51,-57,-53,-58,-46,-57,-16
1,-51,-52,-57,-48,-54,-51,-63,-53,-58,-46,-51,-18
1,-51,-52,-57,-48,-54,-51,-63,-53,-58,-46,-51,-18
1,-51,-52,-63,-48,-52,-51,-63,-53,-58,-46,-59,-16
1,-51,-52,-63,-48,-52,-51,-63,-53,-58,-46,-59,-16
1,-51,-51,-63,-48,-52,-51,-63,-53,-58,-46,-59,-16
1,-51,-51,-63,-48,-52,-51,-63,-53,-56,-61,-59,-16
1,-51,-51,-63,-48,-52,-51,-63,-53,-56,-61,-59,-16
1,-51,-51,-51,-48,-52,-51,-56,-59,-56,-61,-56,-16
1,-51,-51,-51,-48,-52,-51,-56,-59,-56,-61,-56,-16
1,-49,-49,-55,-50,-57,-51,-57,-56,-57,-46,-56,-16
1,-49,-49,-55,-50,-57,-51,-57,-56,-57,-46,-56,-16
1,-49,-49,-57,-50,-53,-51,-57,-53,-58,-56,-56,-16
1,-49,-49,-57,-50,-53,-51,-57,-53,-58,-56,-56,-16
1,-58,-49,-57,-45,-50,-50,-54,-53,-58,-56,-56,-16
1,-58,-49,-57,-45,-50,-50,-54,-53,-58,-56,-56,-16
1,-58,-49,-57,-45,-50,-50,-54,-53,-58,-56,-56,-16
1,-50,-49,-53,-45,-53,-53,-56,-58,-60,-56,-56,-16
1,-50,-49,-53,-45,-53,-53,-56,-58,-60,-56,-56,-16
1,-50,-49,-53,-45,-53,-53,-56,-58,-60,-56,-56,-16
1,-50,-51,-53,-45,-53,-53,-56,-58,-56,-44,-56,-16
1,-50,-51,-53,-45,-53,-53,-56,-58,-56,-44,-56,-16
1,-50,-54,-53,-50,-53,-49,-56,-58,-56,-48,-56,-16
1,-50,-54,-53,-50,-53,-49,-56,-58,-56,-48,-56,-16
1,-50,-54,-53,-50,-53,-49,-56,-58,-56,-48,-56,-16
1,-50,-56,-53,-50,-55,-49,-56,-53,-57,-54,-56,-16
1,-50,-56,-53,-50,-55,-49,-56,-53,-57,-54,-56,-16
1,-60,-50,-51,-47,-50,-51,-55,-53,-57,-54,-56,-16
1,-60,-50,-51,-47,-50,-51,-55,-53,-57,-54,-56,-16
1,-60,-50,-51,-47,-50,-51,-55,-53,-57,-54,-56,-16
1,-60,-48,-51,-50,-50,-51,-55,-53,-57,-54,-56,-16
1,-60,-48,-51,-50,-50,-51,-55,-53,-57,-54,-56,-16
1,-60,-48,-51,-54,-50,-51,-55,-53,-57,-54,-56,-16
1,-60,-48,-51,-54,-50,-51,-64,-53,-57,-54,-56,-18
1,-60,-49,-51,-50,-50,-53,-64,-53,-57,-54,-56,-18
1,-60,-49,-51,-50,-50,-53,-64,-53,-57,-46,-56,-16
1,-60,-49,-51,-50,-50,-53,-64,-53,-57,-46,-56,-16
1,-47,-49,-52,-50,-50,-54,-70,-53,-56,-46,-56,-16
1,-47,-49,-52,-50,-50,-54,-70,-53,-56,-46,-56,-16
1,-46,-49,-53,-50,-50,-52,-70,-54,-56,-56,-56,-16
1,-46,-49,-53,-50,-50,-52,-70,-54,-56,-56,-56,-16
1,-45,-49,-53,-50,-50,-52,-70,-54,-56,-56,-56,-16
1,-45,-49,-53,-54,-53,-52,-70,-54,-56,-57,-56,-16
1,-45,-49,-53,-54,-53,-52,-70,-54,-56,-57,-56,-16
1,-45,-52,-51,-56,-51,-52,-58,-54,-56,-57,-55,-18
1,-45,-52,-51,-56,-51,-52,-58,-54,-56,-57,-55,-18
1,-45,-52,-51,-56,-51,-52,-58,-54,-56,-57,-55,-18
1,-45,-52,-72,-56,-51,-52,-58,-70,-56,-57,-55,-16
1,-45,-52,-72,-56,-51,-52,-58,-70,-56,-57,-55,-16
1,-45,-52,-72,-56,-51,-52,-58,-70,-56,-57,-55,-16
1,-45,-52,-72,-47,-51,-52,-58,-70,-56,-57,-54,-18
1,-50,-46,-72,-47,-51,-52,-58,-70,-56,-57,-54,-18
1,-50,-46,-72,-47,-51,-52,-58,-70,-56,-58,-54,-18
1,-50,-46,-72,-47,-51,-52,-58,-70,-56,-58,-54,-18
1,-50,-46,-54,-47,-53,-52,-58,-60,-56,-44,-55,-16
1,-50,-46,-54,-47,-53,-52,-58,-60,-56,-44,-55,-16
1,-50,-47,-54,-46,-49,-52,-58,-67,-56,-48,-55,-18
1,-50,-47,-54,-46,-49,-52,-58,-67,-56,-48,-55,-18
1,-50,-47,-54,-46,-49,-52,-58,-67,-56,-48,-55,-18
1,-50,-43,-77,-46,-52,-54,-58,-67,-56,-48,-55,-18
1,-50,-43,-77,-46,-52,-54,-58,-67,-56,-48,-55,-18
1,-47,-43,-69,-46,-54,-54,-58,-67,-56,-48,-55,-18
1,-47,-43,-69,-46,-54,-54,-58,-62,-54,-48,-55,-16
1,-47,-43,-69,-46,-54,-54,-58,-62,-54,-48,-55,-16
1,-43,-46,-51,-46,-54,-53,-58,-62,-54,-48,-55,-18
1,-43,-46,-51,-46,-54,-53,-58,-62,-54,-48,-55,-18
1,-46,-46,-51,-44,-49,-53,-58,-62,-52,-48,-55,-16
1,-46,-46,-51,-44,-49,-53,-58,-62,-52,-48,-55,-16
1,-47,-46,-51,-49,-49,-53,-58,-62,-52,-48,-55,-16
1,-47,-46,-51,-49,-49,-53,-62,-57,-52,-48,-52,-16
1,-47,-46,-51,-49,-49,-53,-62,-57,-52,-48,-52,-16
1,-47,-47,-47,-49,-49,-53,-62,-57,-52,-48,-52,-16
1,-50,-47,-47,-49,-49,-53,-62,-57,-52,-48,-52,-16
1,-50,-47,-47,-49,-49,-53,-57,-57,-69,-47,-52,-16
1,-50,-47,-47,-49,-49,-53,-57,-57,-69,-47,-52,-16
1,-50,-47,-47,-49,-51,-53,-57,-57,-69,-47,-52,-16
1,-50,-47,-47,-49,-51,-53,-57,-57,-69,-62,-49,-16
1,-50,-47,-47,-49,-51,-53,-57,-57,-69,-62,-49,-16
1,-46,-47,-47,-41,-52,-53,-55,-63,-69,-62,-49,-16
1,-46,-47,-47,-41,-52,-53,-55,-63,-69,-62,-49,-16
1,-46,-50,-47,-54,-52,-55,-55,-63,-69,-62,-49,-18
1,-46,-50,-47,-54,-52,-55,-55,-63,-69,-62,-49,-18
1,-46,-50,-47,-54,-52,-55,-55,-63,-69,-62,-49,-18
1,-46,-50,-47,-54,-52,-56,-61,-63,-53,-64,-49,-16
1,-46,-50,-47,-54,-52,-56,-61,-63,-53,-64,-49,-16
1,-46,-50,-63,-54,-52,-56,-61,-63,-59,-64,-52,-18
1,-46,-50,-63,-54,-52,-56,-61,-63,-59,-64,-52,-18
1,-46,-50,-63,-54,-52,-56,-61,-63,-59,-64,-52,-18
1,-45,-47,-53,-48,-52,-56,-60,-63,-59,-64,-52,-18
1,-45,-47,-53,-48,-52,-56,-60,-63,-59,-49,-53,-18
1,-45,-47,-53,-48,-52,-56,-60,-63,-59,-49,-53,-18
1,-45,-47,-53,-45,-50,-56,-60,-63,-59,-49,-53,-18
1,-45,-47,-53,-45,-50,-56,-60,-63,-59,-49,-54,-16
1,-45,-47,-53,-45,-50,-56,-60,-63,-59,-49,-54,-16
1,-47,-45,-53,-45,-50,-55,-60,-63,-60,-49,-54,-18
1,-47,-45,-53,-45,-50,-55,-60,-63,-60,-49,-54,-18
1,-47,-45,-53,-45,-50,-55,-60,-63,-60,-49,-54,-18
1,-46,-47,-53,-46,-50,-55,-60,-55,-60,-63,-54,-16
1,-46,-47,-53,-46,-50,-55,-60,-55,-60,-63,-54,-16
1,-46,-47,-53,-46,-50,-55,-60,-55,-60,-63,-54,-16
1,-46,-47,-53,-48,-50,-50,-64,-55,-60,-58,-54,-18
1,-46,-47,-53,-48,-50,-50,-64,-55,-60,-58,-54,-18
1,-46,-47,-53,-47,-50,-50,-60,-64,-57,-53,-54,-16
1,-46,-47,-53,-47,-50,-50,-60,-64,-57,-53,-54,-16
1,-46,-47,-53,-47,-50,-50,-62,-64,-58,-50,-54,-16
1,-46,-47,-53,-47,-50,-50,-62,-64,-58,-50,-54,-16
1,-46,-47,-53,-47,-50,-50,-62,-64,-58,-50,-54,-16
1,-46,-47,-57,-47,-50,-50,-62,-64,-58,-50,-54,-18
1,-46,-47,-57,-47,-50,-50,-62,-64,-58,-50,-54,-18
1,-46,-47,-57,-47,-50,-50,-62,-64,-58,-50,-54,-18
1,-46,-47,-57,-47,-50,-50,-62,-63,-58,-53,-52,-16
1,-46,-47,-57,-47,-50,-50,-62,-63,-58,-53,-52,-16
1,-46,-47,-57,-47,-50,-50,-60,-62,-54,-48,-52,-16
1,-47,-49,-66,-54,-50,-50,-60,-62,-54,-48,-52,-16
1,-47,-49,-66,-54,-50,-50,-65,-62,-54,-49,-52,-18
1,-47,-49,-66,-54,-50,-50,-65,-62,-54,-49,-52,-18
1,-47,-50,-66,-51,-50,-50,-59,-62,-54,-48,-52,-16
1,-47,-50,-66,-51,-50,-50,-59,-62,-54,-48,-52,-16
1,-46,-50,-66,-47,-53,-50,-59,-66,-54,-49,-53,-16
1,-46,-50,-66,-47,-53,-50,-59,-66,-54,-49,-53,-16
1,-46,-51,-66,-50,-53,-56,-63,-64,-57,-55,-53,-16
1,-46,-51,-66,-50,-53,-56,-63,-64,-57,-55,-53,-16
1,-48,-49,-66,-49,-52,-59,-55,-64,-57,-48,-53,-16
1,-48,-49,-66,-49,-52,-59,-55,-64,-57,-48,-53,-16
1,-48,-49,-66,-54,-53,-59,-55,-64,-57,-48,-53,-16
1,-48,-49,-66,-54,-53,-59,-62,-59,-57,-48,-53,-18
1,-48,-49,-66,-54,-53,-59,-62,-59,-57,-48,-53,-18
1,-49,-49,-66,-54,-49,-59,-62,-59,-57,-48,-53,-18
1,-49,-49,-66,-54,-49,-59,-62,-59,-55,-48,-55,-16
1,-49,-49,-66,-54,-49,-59,-62,-59,-55,-48,-55,-16
