Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
2.5,2.5,-68,-66,-56,-48,-49,-63,-74,-70,-64,-63,-56,-59
2.5,2.5,-68,-66,-49,-48,-49,-63,-74,-67,-64,-63,-57,-59
2.5,2.5,-68,-66,-49,-48,-49,-63,-74,-67,-64,-63,-57,-59
2.5,2.5,-68,-66,-49,-48,-49,-63,-74,-67,-64,-63,-57,-59
2.5,2.5,-68,-66,-52,-48,-49,-63,-70,-67,-64,-65,-57,-66
2.5,2.5,-68,-66,-52,-50,-49,-63,-70,-67,-64,-65,-57,-66
2.5,2.5,-68,-56,-54,-50,-51,-63,-70,-67,-64,-65,-57,-62
2.5,2.5,-68,-56,-54,-46,-51,-63,-70,-67,-64,-71,-57,-57
2.5,2.5,-77,-54,-55,-46,-51,-63,-70,-67,-64,-66,-57,-60
2.5,2.5,-77,-53,-55,-46,-51,-63,-63,-67,-64,-66,-57,-59
2.5,2.5,-77,-53,-55,-46,-51,-63,-63,-67,-64,-66,-57,-59
2.5,2.5,-77,-53,-55,-46,-50,-63,-63,-67,-64,-66,-57,-57
2.5,2.5,-77,-53,-55,-46,-50,-63,-63,-67,-64,-66,-57,-57
2.5,2.5,-77,-53,-55,-46,-50,-63,-63,-67,-64,-66,-57,-57
2.5,2.5,-77,-53,-55,-46,-50,-63,-63,-67,-64,-66,-57,-56
2.5,2.5,-77,-53,-55,-46,-50,-63,-65,-67,-66,-60,-57,-56
2.5,2.5,-77,-53,-55,-46,-50,-63,-65,-67,-66,-60,-57,-56
2.5,2.5,-77,-53,-55,-46,-50,-63,-65,-67,-66,-60,-57,-56
2.5,2.5,-77,-53,-55,-46,-50,-63,-65,-65,-66,-60,-57,-56
2.5,2.5,-69,-53,-55,-46,-50,-63,-65,-65,-66,-60,-57,-56
2.5,2.5,-69,-53,-53,-46,-50,-63,-65,-65,-66,-62,-58,-56
2.5,2.5,-69,-54,-53,-46,-50,-57,-64,-65,-66,-62,-58,-56
2.5,2.5,-69,-53,-53,-45,-50,-57,-64,-65,-66,-62,-62,-56
2.5,2.5,-69,-53,-53,-45,-50,-57,-63,-65,-66,-62,-62,-56
2.5,2.5,-69,-57,-53,-45,-50,-57,-63,-65,-66,-61,-62,-56
2.5,2.5,-69,-57,-53,-47,-50,-57,-61,-65,-66,-61,-61,-56
2.5,2.5,-66,-54,-53,-47,-53,-54,-61,-71,-66,-59,-61,-56
2.5,2.5,-66,-54,-52,-47,-53,-54,-61,-71,-66,-59,-61,-56
2.5,2.5,-66,-54,-51,-47,-53,-54,-61,-71,-64,-59,-61,-54
2.5,2.5,-66,-54,-51,-47,-53,-54,-61,-71,-64,-59,-61,-57
2.5,2.5,-66,-54,-51,-47,-53,-54,-61,-71,-64,-59,-61,-57
2.5,2.5,-66,-54,-51,-47,-53,-54,-61,-71,-64,-59,-59,-57
2.5,2.5,-64,-56,-51,-47,-53,-63,-61,-71,-64,-65,-60,-57
2.5,2.5,-64,-56,-51,-47,-53,-63,-61,-67,-62,-65,-60,-58
2.5,2.5,-64,-56,-51,-47,-53,-63,-66,-67,-62,-65,-60,-58
2.5,2.5,-69,-56,-53,-47,-53,-63,-66,-67,-62,-65,-60,-58
2.5,2.5,-69,-56,-53,-47,-53,-65,-66,-67,-62,-65,-60,-58
2.5,2.5,-69,-56,-53,-47,-48,-62,-67,-67,-62,-65,-70,-58
2.5,2.5,-69,-56,-53,-47,-48,-62,-67,-67,-62,-65,-70,-58
2.5,2.5,-69,-56,-55,-47,-48,-59,-67,-73,-62,-65,-70,-64
2.5,2.5,-69,-56,-55,-47,-48,-59,-67,-73,-62,-61,-70,-64
2.5,2.5,-69,-56,-54,-47,-48,-59,-62,-73,-70,-64,-70,-64
2.5,2.5,-69,-56,-54,-47,-48,-59,-62,-73,-70,-64,-70,-62
2.5,2.5,-69,-56,-54,-47,-48,-59,-62,-73,-70,-64,-70,-62
