Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
2.5,1,-51,-41,-52,-52,-61,-58,-72,-63,-64,-53,-63,-47
2.5,1,-51,-41,-52,-51,-61,-58,-72,-63,-64,-53,-63,-57
2.5,1,-51,-41,-52,-51,-58,-58,-72,-63,-63,-53,-63,-57
2.5,1,-55,-41,-52,-54,-58,-58,-66,-63,-60,-53,-63,-57
2.5,1,-55,-41,-52,-54,-58,-58,-66,-63,-60,-53,-63,-57
2.5,1,-55,-41,-52,-54,-58,-59,-66,-63,-60,-53,-63,-57
2.5,1,-55,-41,-52,-54,-58,-59,-66,-63,-60,-53,-63,-57
2.5,1,-55,-41,-52,-54,-58,-59,-66,-63,-60,-53,-63,-57
2.5,1,-55,-41,-52,-56,-58,-59,-66,-63,-61,-53,-63,-57
2.5,1,-55,-42,-49,-55,-56,-60,-66,-63,-61,-53,-63,-57
2.5,1,-54,-42,-49,-55,-56,-60,-65,-58,-61,-53,-63,-57
2.5,1,-54,-42,-50,-55,-56,-60,-64,-58,-61,-53,-63,-62
2.5,1,-56,-42,-50,-55,-54,-60,-65,-58,-61,-53,-63,-62
2.5,1,-56,-42,-51,-55,-54,-60,-65,-58,-61,-53,-63,-62
2.5,1,-56,-42,-50,-55,-54,-60,-65,-58,-61,-53,-63,-62
2.5,1,-56,-42,-50,-55,-54,-60,-65,-58,-61,-53,-63,-62
2.5,1,-57,-42,-50,-55,-54,-60,-65,-58,-61,-53,-63,-62
2.5,1,-57,-42,-50,-56,-54,-60,-65,-58,-61,-54,-63,-62
2.5,1,-57,-42,-50,-55,-54,-60,-65,-58,-61,-54,-63,-62
2.5,1,-57,-42,-50,-55,-54,-60,-65,-58,-61,-54,-63,-64
2.5,1,-57,-42,-50,-55,-55,-60,-65,-58,-61,-54,-64,-64
2.5,1,-57,-42,-50,-55,-55,-57,-63,-58,-61,-55,-62,-64
2.5,1,-57,-42,-50,-55,-53,-57,-63,-58,-62,-55,-62,-64
2.5,1,-57,-41,-50,-55,-53,-57,-63,-58,-62,-55,-62,-64
2.5,1,-57,-41,-50,-55,-53,-57,-63,-58,-62,-55,-62,-64
2.5,1,-57,-41,-50,-55,-52,-57,-63,-58,-62,-55,-62,-64
2.5,1,-57,-41,-50,-55,-52,-57,-63,-58,-62,-55,-62,-64
