Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
0.5,2,-57,-47,-61,-58,-57,-53,-68,-63,-58,-61,-63,-45
0.5,2,-57,-47,-61,-58,-57,-53,-70,-63,-58,-61,-62,-45
0.5,2,-57,-47,-61,-58,-57,-53,-72,-63,-58,-61,-62,-45
0.5,2,-57,-47,-61,-60,-55,-56,-70,-60,-58,-61,-62,-45
0.5,2,-56,-47,-61,-60,-56,-56,-70,-60,-58,-61,-62,-45
0.5,2,-56,-47,-61,-58,-57,-54,-70,-60,-58,-61,-62,-42
0.5,2,-56,-47,-61,-58,-57,-54,-70,-60,-61,-53,-62,-42
0.5,2,-56,-47,-61,-58,-57,-54,-71,-60,-61,-53,-62,-42
0.5,2,-56,-47,-62,-58,-57,-54,-71,-60,-61,-53,-63,-42
0.5,2,-56,-47,-59,-58,-57,-54,-71,-60,-61,-53,-63,-45
0.5,2,-56,-47,-59,-58,-57,-54,-71,-62,-61,-53,-63,-45
0.5,2,-56,-47,-59,-58,-57,-55,-71,-62,-61,-53,-63,-45
0.5,2,-56,-47,-59,-58,-57,-55,-71,-62,-61,-53,-63,-45
0.5,2,-56,-47,-59,-58,-57,-55,-71,-62,-61,-53,-63,-45
0.5,2,-56,-47,-59,-58,-57,-55,-71,-62,-61,-53,-63,-45
0.5,2,-56,-47,-59,-58,-57,-55,-71,-62,-64,-53,-63,-45
0.5,2,-56,-47,-59,-58,-57,-55,-71,-62,-64,-53,-63,-45
0.5,2,-55,-47,-59,-58,-57,-55,-71,-62,-64,-53,-63,-46
0.5,2,-55,-47,-59,-58,-57,-55,-71,-62,-64,-53,-63,-46
0.5,2,-55,-47,-59,-58,-57,-55,-67,-62,-64,-53,-63,-46
0.5,2,-55,-47,-56,-58,-60,-56,-64,-63,-57,-50,-63,-46
0.5,2,-55,-44,-56,-58,-59,-56,-64,-63,-57,-50,-56,-41
0.5,2,-55,-44,-58,-52,-59,-56,-64,-63,-57,-50,-56,-44
0.5,2,-55,-44,-58,-52,-59,-56,-64,-63,-57,-50,-56,-44
0.5,2,-55,-44,-58,-52,-59,-56,-62,-63,-57,-50,-56,-44
0.5,2,-55,-48,-57,-52,-59,-56,-62,-62,-57,-50,-56,-43
0.5,2,-55,-48,-56,-52,-57,-56,-62,-62,-57,-50,-56,-44
0.5,2,-55,-48,-56,-52,-57,-56,-62,-62,-57,-50,-56,-38
0.5,2,-55,-48,-56,-52,-57,-56,-62,-62,-57,-50,-54,-43
0.5,2,-55,-48,-56,-50,-55,-56,-62,-63,-56,-50,-54,-44
0.5,2,-55,-48,-57,-50,-55,-56,-62,-63,-57,-50,-54,-44
0.5,2,-57,-48,-57,-50,-54,-57,-62,-63,-57,-50,-55,-44
0.5,2,-57,-48,-57,-50,-54,-57,-62,-63,-57,-50,-55,-43
0.5,2,-57,-48,-57,-50,-54,-55,-63,-63,-57,-50,-55,-43
0.5,2,-57,-48,-57,-50,-53,-57,-63,-63,-57,-50,-55,-43
0.5,2,-57,-48,-57,-50,-53,-57,-63,-63,-57,-50,-55,-42
0.5,2,-56,-50,-57,-50,-53,-60,-63,-63,-57,-50,-55,-44
