Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
2,1,-53,-47,-56,-58,-61,-69,-59,-64,-58,-58,-54,-55
2,1,-53,-47,-56,-58,-61,-66,-60,-64,-54,-58,-56,-55
2,1,-53,-47,-56,-58,-61,-66,-60,-64,-54,-58,-56,-51
2,1,-53,-47,-56,-63,-61,-66,-60,-64,-54,-57,-56,-51
2,1,-53,-47,-56,-63,-61,-66,-60,-64,-54,-57,-56,-51
2,1,-53,-47,-57,-63,-61,-66,-61,-64,-54,-57,-56,-50
2,1,-53,-54,-57,-63,-59,-66,-61,-64,-54,-57,-56,-50
2,1,-53,-54,-57,-71,-59,-64,-61,-64,-54,-58,-56,-52
2,1,-54,-54,-57,-71,-59,-64,-61,-67,-54,-58,-56,-52
2,1,-50,-64,-57,-71,-63,-64,-61,-70,-54,-58,-56,-52
2,1,-53,-64,-62,-63,-63,-58,-62,-70,-54,-58,-56,-52
2,1,-53,-50,-62,-66,-63,-58,-62,-70,-54,-58,-56,-52
2,1,-53,-50,-62,-65,-62,-58,-62,-70,-54,-56,-56,-52
2,1,-53,-50,-56,-64,-62,-58,-62,-70,-55,-56,-58,-52
2,1,-53,-50,-57,-64,-59,-62,-62,-70,-57,-56,-59,-50
2,1,-52,-50,-57,-64,-62,-62,-62,-70,-57,-56,-59,-50
2,1,-52,-50,-57,-64,-62,-62,-62,-70,-57,-56,-60,-50
2,1,-52,-50,-54,-60,-62,-62,-62,-70,-57,-56,-60,-50
2,1,-52,-50,-54,-60,-62,-59,-62,-70,-57,-56,-60,-50
2,1,-52,-50,-54,-60,-62,-59,-62,-70,-57,-56,-60,-50
2,1,-52,-50,-54,-60,-62,-59,-62,-70,-57,-56,-60,-50
2,1,-52,-50,-54,-60,-62,-59,-62,-70,-57,-56,-60,-50
2,1,-52,-50,-54,-60,-62,-59,-62,-70,-57,-56,-60,-50
2,1,-52,-50,-54,-60,-62,-59,-62,-70,-57,-56,-60,-50
2,1,-52,-50,-53,-57,-62,-59,-62,-64,-57,-56,-59,-52
2,1,-52,-50,-53,-57,-62,-59,-62,-64,-57,-56,-59,-53
2,1,-52,-50,-53,-55,-62,-59,-62,-64,-57,-56,-60,-53
2,1,-52,-50,-53,-55,-58,-59,-62,-64,-57,-56,-60,-53
2,1,-52,-50,-53,-55,-58,-59,-62,-64,-57,-56,-60,-53
2,1,-52,-50,-53,-55,-58,-59,-62,-64,-54,-58,-60,-53
2,1,-50,-50,-53,-58,-58,-59,-62,-64,-54,-57,-60,-53
2,1,-50,-50,-53,-58,-58,-59,-62,-64,-54,-57,-60,-53
