Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
1,2.5,-57,-53,-53,-60,-61,-58,-66,-67,-62,-58,-56,-50
1,2.5,-57,-53,-53,-60,-60,-53,-66,-70,-56,-57,-56,-50
1,2.5,-57,-55,-53,-60,-61,-53,-66,-68,-56,-57,-53,-50
1,2.5,-57,-55,-56,-60,-60,-53,-66,-68,-56,-57,-53,-50
1,2.5,-57,-55,-57,-60,-57,-53,-66,-68,-56,-57,-53,-50
1,2.5,-57,-55,-56,-60,-56,-53,-66,-68,-56,-57,-53,-50
1,2.5,-61,-54,-55,-60,-60,-53,-66,-68,-56,-57,-51,-50
1,2.5,-61,-54,-55,-60,-62,-53,-63,-74,-56,-57,-52,-50
1,2.5,-61,-54,-55,-60,-62,-53,-63,-74,-56,-57,-52,-50
1,2.5,-59,-54,-55,-60,-62,-53,-64,-74,-60,-57,-52,-52
1,2.5,-59,-59,-55,-60,-62,-60,-64,-74,-61,-57,-52,-52
1,2.5,-59,-59,-55,-61,-59,-60,-64,-74,-61,-55,-55,-52
1,2.5,-59,-59,-55,-60,-59,-60,-64,-74,-61,-55,-55,-52
1,2.5,-59,-59,-55,-60,-59,-57,-64,-74,-61,-55,-55,-56
1,2.5,-59,-55,-55,-60,-59,-57,-64,-61,-61,-55,-59,-55
1,2.5,-58,-54,-55,-67,-59,-57,-70,-61,-61,-55,-59,-50
1,2.5,-58,-54,-55,-67,-59,-57,-70,-61,-61,-55,-59,-50
1,2.5,-58,-55,-55,-67,-59,-57,-71,-58,-61,-55,-55,-49
1,2.5,-61,-55,-55,-67,-59,-57,-71,-57,-61,-59,-55,-48
1,2.5,-61,-55,-55,-67,-59,-57,-71,-58,-61,-59,-55,-48
1,2.5,-61,-56,-55,-66,-59,-56,-60,-59,-61,-56,-55,-50
1,2.5,-66,-56,-55,-66,-59,-56,-60,-59,-61,-56,-55,-50
1,2.5,-66,-56,-55,-67,-59,-56,-60,-58,-61,-56,-55,-55
1,2.5,-66,-56,-55,-67,-59,-56,-60,-58,-63,-56,-55,-55
1,2.5,-66,-56,-55,-67,-59,-56,-60,-58,-63,-56,-55,-55
1,2.5,-64,-56,-50,-67,-59,-60,-60,-58,-63,-56,-55,-55
1,2.5,-64,-60,-50,-67,-65,-60,-60,-58,-63,-56,-55,-55
1,2.5,-64,-60,-50,-64,-65,-60,-61,-65,-63,-55,-55,-55
1,2.5,-64,-60,-50,-64,-65,-60,-61,-69,-63,-55,-55,-55
1,2.5,-64,-60,-50,-59,-65,-64,-61,-63,-60,-55,-55,-55
1,2.5,-64,-60,-50,-59,-65,-64,-61,-64,-56,-62,-55,-55
1,2.5,-64,-60,-50,-59,-65,-64,-61,-64,-56,-62,-55,-55
1,2.5,-57,-62,-56,-59,-65,-64,-61,-64,-58,-58,-56,-55
1,2.5,-57,-62,-59,-59,-61,-64,-66,-64,-58,-58,-56,-55
1,2.5,-57,-62,-59,-61,-61,-64,-66,-63,-58,-58,-61,-51
1,2.5,-57,-62,-59,-61,-61,-64,-66,-63,-58,-58,-62,-50
1,2.5,-57,-62,-59,-61,-61,-64,-66,-63,-58,-58,-77,-50
1,2.5,-56,-62,-59,-61,-61,-64,-66,-63,-58,-58,-77,-50
1,2.5,-56,-62,-59,-59,-61,-66,-66,-56,-58,-62,-77,-50
1,2.5,-57,-62,-52,-59,-61,-62,-66,-56,-58,-62,-77,-50
1,2.5,-57,-62,-52,-59,-61,-62,-66,-56,-58,-62,-77,-50
1,2.5,-57,-62,-52,-59,-61,-62,-66,-56,-62,-62,-58,-56
1,2.5,-57,-62,-52,-59,-61,-62,-66,-56,-62,-62,-57,-56
1,2.5,-56,-56,-52,-59,-61,-62,-66,-56,-62,-63,-57,-52
1,2.5,-56,-56,-52,-59,-61,-62,-67,-56,-62,-63,-53,-52
1,2.5,-56,-56,-51,-59,-61,-62,-67,-56,-59,-63,-53,-52
1,2.5,-56,-56,-51,-59,-61,-62,-67,-59,-59,-63,-53,-52
1,2.5,-56,-55,-51,-59,-61,-62,-68,-60,-59,-62,-47,-52
1,2.5,-56,-55,-51,-59,-61,-62,-68,-60,-59,-62,-47,-52
1,2.5,-61,-55,-51,-59,-61,-62,-70,-60,-59,-62,-47,-52
1,2.5,-61,-55,-54,-59,-61,-62,-70,-60,-59,-62,-47,-52
1,2.5,-61,-55,-54,-59,-61,-62,-70,-60,-59,-62,-47,-52
1,2.5,-61,-55,-54,-59,-61,-62,-72,-60,-59,-57,-47,-52
1,2.5,-61,-55,-54,-59,-61,-62,-66,-60,-59,-57,-47,-52
1,2.5,-61,-55,-53,-59,-61,-62,-66,-60,-59,-57,-47,-52
