Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
3.5,2.5,-61,-54,-50,-47,-48,-49,-58,-75,-66,-62,-62,-63
3.5,2.5,-61,-54,-50,-47,-48,-49,-58,-75,-66,-62,-62,-63
3.5,2.5,-58,-55,-52,-47,-48,-48,-58,-75,-63,-59,-62,-61
3.5,2.5,-58,-55,-52,-46,-48,-48,-60,-75,-62,-59,-58,-61
3.5,2.5,-58,-54,-52,-47,-45,-48,-60,-75,-62,-59,-59,-61
3.5,2.5,-58,-54,-52,-47,-48,-48,-60,-75,-62,-59,-59,-61
3.5,2.5,-58,-54,-53,-47,-48,-48,-60,-75,-61,-59,-59,-61
3.5,2.5,-59,-54,-53,-47,-48,-48,-60,-75,-61,-59,-59,-61
3.5,2.5,-60,-53,-54,-47,-45,-48,-60,-75,-61,-58,-58,-60
3.5,2.5,-60,-53,-54,-47,-45,-48,-60,-75,-62,-58,-58,-60
3.5,2.5,-58,-53,-54,-47,-48,-48,-59,-67,-62,-58,-58,-61
3.5,2.5,-58,-53,-53,-47,-45,-48,-59,-67,-62,-58,-58,-61
3.5,2.5,-58,-53,-53,-47,-48,-49,-59,-67,-63,-58,-58,-61
3.5,2.5,-58,-53,-53,-47,-46,-49,-59,-67,-63,-58,-61,-61
3.5,2.5,-58,-53,-53,-47,-46,-49,-59,-67,-63,-58,-61,-61
3.5,2.5,-58,-53,-53,-47,-46,-49,-59,-67,-63,-59,-61,-61
3.5,2.5,-57,-53,-53,-47,-46,-49,-59,-67,-63,-60,-60,-60
3.5,2.5,-57,-53,-53,-47,-46,-44,-59,-67,-63,-60,-60,-60
3.5,2.5,-57,-53,-53,-47,-46,-44,-59,-67,-63,-60,-60,-60
3.5,2.5,-59,-53,-52,-47,-46,-44,-59,-69,-63,-60,-60,-60
3.5,2.5,-59,-53,-52,-47,-46,-44,-59,-69,-63,-60,-60,-60
