Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
1,1.5,-57,-61,-55,-53,-76,-66,-62,-67,-65,-56,-65,-49
1,1.5,-57,-65,-55,-53,-76,-66,-62,-67,-65,-56,-65,-49
1,1.5,-57,-65,-55,-53,-76,-66,-62,-67,-65,-55,-65,-49
1,1.5,-57,-65,-55,-53,-76,-66,-62,-67,-65,-55,-65,-49
1,1.5,-57,-63,-55,-53,-76,-66,-62,-67,-65,-55,-65,-49
1,1.5,-57,-67,-55,-53,-61,-71,-62,-64,-65,-59,-65,-49
1,1.5,-57,-67,-55,-52,-61,-71,-62,-64,-65,-59,-65,-49
1,1.5,-57,-67,-55,-52,-61,-71,-62,-64,-65,-59,-65,-49
1,1.5,-57,-68,-55,-52,-61,-71,-62,-64,-65,-59,-65,-49
1,1.5,-57,-68,-55,-52,-61,-71,-62,-64,-65,-59,-65,-49
1,1.5,-60,-73,-55,-52,-61,-71,-62,-64,-65,-57,-50,-49
1,1.5,-60,-73,-55,-52,-61,-71,-62,-64,-65,-57,-50,-49
1,1.5,-59,-71,-55,-52,-61,-74,-65,-64,-63,-56,-50,-49
1,1.5,-59,-71,-55,-51,-61,-74,-65,-64,-63,-56,-50,-49
1,1.5,-59,-69,-56,-51,-61,-74,-65,-64,-63,-56,-50,-49
1,1.5,-59,-69,-56,-51,-61,-74,-64,-64,-63,-56,-50,-49
1,1.5,-59,-69,-56,-46,-61,-74,-64,-64,-63,-59,-50,-49
1,1.5,-59,-69,-56,-46,-61,-74,-64,-64,-62,-58,-50,-50
1,1.5,-59,-69,-56,-52,-61,-74,-64,-64,-62,-58,-50,-50
1,1.5,-59,-69,-56,-52,-58,-74,-64,-64,-62,-58,-50,-50
1,1.5,-59,-65,-56,-52,-58,-74,-65,-64,-62,-58,-50,-50
1,1.5,-59,-65,-56,-51,-57,-71,-66,-76,-62,-58,-50,-50
1,1.5,-59,-65,-56,-51,-57,-71,-66,-76,-62,-58,-50,-51
1,1.5,-59,-65,-56,-51,-57,-71,-65,-76,-62,-61,-50,-51
1,1.5,-59,-65,-56,-51,-57,-71,-65,-76,-62,-61,-50,-51
1,1.5,-59,-65,-56,-51,-57,-71,-65,-76,-62,-61,-50,-51
1,1.5,-59,-65,-56,-51,-57,-71,-65,-76,-62,-61,-50,-51
1,1.5,-59,-65,-56,-51,-57,-71,-65,-76,-62,-61,-51,-51
1,1.5,-59,-65,-57,-51,-57,-71,-65,-76,-62,-61,-51,-51
1,1.5,-61,-65,-57,-51,-57,-71,-65,-67,-60,-61,-51,-51
1,1.5,-61,-65,-57,-51,-57,-68,-65,-67,-60,-61,-51,-51
1,1.5,-61,-64,-57,-51,-56,-68,-65,-67,-60,-61,-51,-51
1,1.5,-60,-65,-57,-51,-56,-70,-65,-67,-61,-63,-50,-51
1,1.5,-60,-65,-57,-51,-56,-70,-65,-67,-61,-63,-51,-51
1,1.5,-60,-65,-57,-51,-56,-70,-65,-67,-61,-63,-51,-51
1,1.5,-60,-65,-57,-51,-56,-70,-65,-67,-61,-59,-51,-51
1,1.5,-61,-63,-57,-51,-55,-70,-65,-67,-61,-59,-48,-51
1,1.5,-60,-63,-57,-52,-55,-70,-63,-67,-61,-59,-48,-51
1,1.5,-60,-63,-57,-52,-55,-67,-63,-67,-61,-59,-48,-51
1,1.5,-60,-63,-57,-52,-55,-67,-63,-67,-61,-59,-48,-51
1,1.5,-60,-63,-57,-52,-55,-67,-63,-67,-61,-59,-48,-51
1,1.5,-59,-63,-57,-52,-55,-67,-64,-67,-61,-59,-48,-51
1,1.5,-59,-63,-57,-52,-55,-67,-64,-67,-61,-59,-51,-49
1,1.5,-59,-63,-57,-52,-55,-70,-63,-67,-61,-59,-52,-49
1,1.5,-59,-63,-56,-52,-55,-70,-63,-67,-61,-59,-51,-49
1,1.5,-59,-63,-56,-52,-55,-70,-62,-67,-61,-59,-51,-49
1,1.5,-59,-63,-56,-53,-55,-78,-62,-67,-61,-59,-51,-49
1,1.5,-59,-63,-56,-54,-55,-78,-62,-67,-61,-59,-51,-49
1,1.5,-59,-63,-56,-54,-55,-78,-62,-67,-61,-59,-51,-49
1,1.5,-59,-66,-56,-56,-55,-78,-62,-67,-61,-59,-51,-49
1,1.5,-59,-66,-56,-56,-55,-78,-62,-67,-62,-59,-51,-49
1,1.5,-59,-64,-56,-56,-55,-78,-62,-67,-62,-59,-54,-49
1,1.5,-59,-64,-55,-56,-55,-76,-62,-67,-62,-59,-54,-49
1,1.5,-59,-64,-55,-56,-59,-76,-62,-76,-62,-59,-54,-49
1,1.5,-59,-64,-55,-56,-57,-76,-62,-76,-62,-59,-53,-49
1,1.5,-59,-65,-53,-56,-57,-76,-64,-76,-62,-57,-53,-49
1,1.5,-62,-65,-53,-56,-57,-76,-64,-76,-62,-58,-53,-49
1,1.5,-62,-65,-54,-56,-55,-76,-64,-76,-62,-58,-53,-49
1,1.5,-62,-58,-52,-55,-55,-76,-64,-76,-62,-58,-53,-49
1,1.5,-62,-58,-52,-54,-55,-76,-60,-76,-62,-58,-53,-63
1,1.5,-62,-58,-52,-53,-55,-74,-60,-76,-62,-58,-53,-63
1,1.5,-62,-58,-52,-53,-55,-70,-60,-76,-62,-58,-53,-63
1,1.5,-62,-58,-52,-53,-55,-70,-60,-76,-62,-58,-53,-63
1,1.5,-64,-55,-52,-53,-55,-70,-60,-76,-62,-57,-53,-63
1,1.5,-64,-55,-52,-53,-58,-70,-60,-76,-62,-57,-53,-63
1,1.5,-64,-54,-53,-53,-59,-70,-60,-60,-62,-57,-53,-63
1,1.5,-64,-54,-53,-53,-58,-70,-62,-60,-62,-57,-53,-55
1,1.5,-62,-54,-53,-53,-57,-75,-62,-59,-62,-57,-53,-55
1,1.5,-62,-54,-53,-53,-57,-75,-62,-59,-62,-57,-53,-55
1,1.5,-62,-53,-53,-53,-57,-75,-62,-59,-62,-57,-53,-55
1,1.5,-62,-53,-53,-52,-57,-75,-62,-59,-62,-57,-53,-55
1,1.5,-62,-53,-53,-52,-57,-75,-62,-59,-81,-57,-53,-55
1,1.5,-62,-53,-53,-53,-57,-75,-62,-59,-81,-57,-53,-55
1,1.5,-62,-53,-53,-53,-57,-75,-62,-59,-81,-57,-53,-55
1,1.5,-62,-53,-53,-53,-57,-75,-62,-59,-77,-57,-53,-55
1,1.5,-62,-53,-53,-53,-57,-75,-62,-59,-77,-57,-53,-55
1,1.5,-62,-53,-53,-53,-57,-75,-62,-59,-77,-56,-53,-55
1,1.5,-62,-53,-53,-53,-57,-75,-62,-59,-77,-56,-53,-55
1,1.5,-62,-53,-53,-53,-57,-75,-62,-59,-77,-56,-53,-55
1,1.5,-63,-54,-53,-53,-58,-69,-63,-59,-77,-56,-53,-55
1,1.5,-63,-54,-53,-53,-58,-69,-63,-59,-77,-56,-53,-57
1,1.5,-63,-54,-53,-53,-58,-69,-63,-59,-77,-56,-56,-57
1,1.5,-63,-54,-53,-53,-58,-69,-63,-59,-70,-56,-56,-57
