Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
2.5,2,-51,-50,-53,-61,-49,-66,-64,-63,-58,-57,-65,-60
2.5,2,-51,-50,-55,-61,-49,-66,-64,-63,-58,-57,-67,-60
2.5,2,-51,-50,-55,-61,-49,-66,-64,-63,-58,-57,-67,-60
2.5,2,-49,-50,-55,-61,-49,-65,-64,-63,-58,-57,-67,-63
2.5,2,-49,-50,-55,-57,-53,-65,-64,-60,-58,-55,-66,-63
2.5,2,-49,-50,-55,-56,-53,-65,-64,-60,-58,-55,-66,-63
2.5,2,-49,-50,-55,-56,-53,-65,-64,-60,-58,-55,-66,-63
2.5,2,-49,-50,-55,-56,-53,-65,-64,-60,-58,-55,-65,-63
2.5,2,-49,-50,-55,-56,-54,-75,-64,-60,-60,-55,-65,-63
2.5,2,-49,-50,-55,-56,-54,-75,-64,-60,-60,-55,-65,-63
2.5,2,-49,-50,-55,-56,-54,-75,-62,-60,-60,-59,-66,-63
2.5,2,-49,-50,-55,-56,-54,-75,-62,-60,-60,-59,-65,-63
2.5,2,-49,-50,-55,-56,-54,-75,-62,-60,-60,-59,-65,-63
2.5,2,-50,-50,-55,-56,-54,-75,-62,-60,-60,-59,-65,-60
2.5,2,-50,-50,-58,-56,-53,-75,-62,-60,-60,-59,-65,-60
2.5,2,-49,-50,-62,-56,-53,-73,-63,-60,-60,-59,-68,-60
2.5,2,-51,-50,-58,-58,-52,-66,-63,-60,-61,-55,-65,-61
2.5,2,-51,-50,-58,-58,-52,-66,-63,-60,-61,-55,-65,-61
2.5,2,-51,-50,-58,-58,-52,-66,-63,-60,-61,-55,-65,-61
2.5,2,-51,-50,-58,-58,-52,-66,-63,-61,-61,-55,-65,-61
2.5,2,-51,-50,-58,-58,-52,-66,-63,-61,-61,-56,-65,-59
2.5,2,-51,-50,-56,-63,-50,-66,-63,-61,-61,-56,-65,-59
2.5,2,-51,-50,-56,-63,-50,-66,-63,-61,-61,-56,-65,-59
2.5,2,-51,-50,-56,-63,-49,-66,-63,-61,-61,-59,-65,-57
2.5,2,-51,-49,-56,-63,-49,-66,-63,-61,-61,-59,-65,-57
2.5,2,-48,-49,-57,-63,-49,-66,-61,-66,-57,-59,-65,-57
2.5,2,-48,-49,-57,-63,-49,-66,-61,-66,-59,-59,-65,-57
2.5,2,-48,-49,-57,-63,-49,-66,-61,-66,-59,-59,-65,-57
2.5,2,-48,-49,-57,-63,-49,-55,-61,-66,-59,-56,-65,-57
2.5,2,-48,-49,-57,-66,-49,-55,-61,-65,-59,-56,-65,-57
2.5,2,-48,-51,-57,-66,-51,-72,-61,-67,-57,-56,-65,-61
2.5,2,-51,-51,-56,-66,-51,-53,-59,-67,-57,-55,-65,-61
