Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
2,3,-61,-70,-74,-58,-69,-55,-67,-57,-55,-81,-62,-55
2,3,-61,-70,-74,-58,-69,-55,-67,-55,-55,-81,-62,-55
2,3,-61,-70,-74,-58,-69,-55,-67,-53,-55,-81,-62,-57
2,3,-61,-70,-74,-58,-69,-55,-67,-53,-55,-81,-62,-57
2,3,-61,-62,-67,-63,-59,-55,-67,-53,-55,-81,-62,-57
2,3,-60,-62,-67,-63,-59,-55,-60,-53,-56,-81,-62,-57
2,3,-60,-62,-67,-54,-59,-55,-58,-53,-53,-64,-62,-57
2,3,-60,-62,-59,-54,-59,-55,-56,-53,-53,-64,-59,-57
2,3,-67,-62,-59,-54,-59,-63,-52,-53,-53,-64,-59,-57
2,3,-67,-57,-61,-54,-59,-63,-52,-53,-53,-63,-59,-57
2,3,-67,-57,-61,-54,-59,-63,-52,-53,-53,-63,-59,-64
2,3,-67,-57,-62,-54,-59,-58,-54,-53,-53,-63,-59,-64
2,3,-67,-57,-62,-68,-59,-58,-54,-52,-57,-59,-59,-75
2,3,-67,-57,-62,-68,-59,-58,-54,-52,-57,-59,-59,-57
2,3,-67,-61,-62,-68,-68,-66,-54,-65,-56,-59,-59,-64
2,3,-59,-56,-62,-59,-68,-59,-54,-65,-56,-57,-59,-55
2,3,-59,-56,-62,-59,-68,-59,-55,-65,-56,-63,-59,-55
2,3,-55,-56,-62,-59,-68,-59,-55,-65,-56,-60,-59,-55
2,3,-55,-58,-62,-62,-68,-59,-55,-65,-56,-60,-59,-55
2,3,-55,-58,-62,-65,-68,-61,-55,-65,-52,-60,-59,-61
2,3,-55,-58,-62,-65,-68,-61,-55,-65,-52,-60,-59,-61
2,3,-55,-58,-62,-67,-58,-61,-55,-65,-52,-60,-59,-61
2,3,-55,-58,-60,-67,-58,-61,-67,-65,-54,-56,-57,-61
2,3,-55,-58,-60,-67,-58,-61,-67,-65,-54,-56,-57,-61
2,3,-55,-58,-60,-72,-59,-59,-67,-70,-54,-56,-57,-61
2,3,-55,-58,-60,-71,-57,-59,-67,-70,-54,-56,-57,-61
2,3,-55,-58,-60,-71,-57,-59,-67,-78,-54,-56,-57,-61
2,3,-55,-58,-60,-71,-57,-59,-67,-78,-54,-56,-57,-61
2,3,-55,-58,-60,-71,-57,-59,-67,-72,-54,-55,-57,-61
2,3,-55,-57,-60,-72,-57,-59,-67,-72,-53,-57,-57,-61
2,3,-58,-57,-60,-72,-57,-59,-67,-72,-53,-57,-59,-61
2,3,-58,-57,-60,-72,-57,-59,-67,-72,-53,-57,-59,-61
2,3,-58,-57,-60,-72,-57,-59,-67,-72,-53,-57,-59,-61
2,3,-58,-57,-60,-72,-57,-59,-64,-72,-56,-57,-61,-57
2,3,-58,-57,-60,-72,-57,-59,-64,-72,-56,-57,-61,-57
2,3,-58,-61,-61,-72,-57,-57,-62,-66,-56,-54,-61,-57
2,3,-58,-61,-62,-72,-60,-57,-62,-72,-56,-56,-63,-59
