Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
2,2,-62,-60,-52,-52,-61,-62,-55,-57,-68,-63,-58,-60
2,2,-62,-60,-52,-52,-61,-62,-55,-57,-68,-63,-58,-60
2,2,-62,-60,-52,-52,-61,-62,-55,-57,-68,-63,-58,-60
2,2,-62,-60,-52,-52,-61,-62,-55,-57,-68,-63,-58,-60
2,2,-62,-54,-52,-55,-61,-63,-55,-57,-68,-63,-58,-60
2,2,-62,-54,-52,-55,-61,-63,-55,-57,-67,-69,-58,-63
2,2,-62,-54,-49,-53,-64,-63,-53,-57,-74,-72,-58,-63
2,2,-62,-54,-49,-53,-64,-63,-54,-56,-74,-62,-54,-63
2,2,-62,-54,-49,-53,-64,-63,-54,-56,-74,-62,-54,-80
2,2,-62,-54,-49,-53,-64,-63,-54,-56,-74,-62,-54,-80
2,2,-62,-54,-49,-53,-64,-63,-54,-56,-74,-62,-54,-74
2,2,-62,-54,-49,-53,-64,-71,-54,-56,-74,-62,-54,-74
2,2,-62,-54,-49,-54,-64,-71,-54,-56,-72,-62,-54,-74
2,2,-62,-54,-49,-54,-64,-71,-54,-56,-72,-62,-54,-74
2,2,-53,-53,-49,-54,-64,-71,-53,-56,-72,-60,-54,-74
2,2,-53,-53,-51,-54,-68,-79,-53,-55,-69,-60,-54,-74
2,2,-53,-53,-51,-54,-68,-77,-53,-55,-69,-60,-54,-74
2,2,-53,-53,-51,-54,-68,-77,-53,-55,-69,-63,-54,-74
2,2,-53,-53,-48,-54,-77,-77,-53,-55,-72,-64,-54,-66
2,2,-53,-53,-48,-54,-77,-77,-53,-55,-72,-64,-54,-66
2,2,-53,-53,-48,-53,-73,-77,-53,-55,-72,-64,-54,-66
2,2,-53,-52,-48,-53,-73,-77,-53,-55,-72,-64,-54,-66
2,2,-53,-52,-48,-53,-73,-77,-53,-55,-72,-64,-54,-66
2,2,-53,-52,-48,-53,-73,-77,-53,-55,-72,-64,-54,-66
2,2,-53,-52,-48,-53,-73,-77,-53,-55,-72,-66,-54,-66
2,2,-53,-52,-48,-53,-73,-77,-53,-55,-72,-66,-54,-66
2,2,-53,-52,-48,-53,-73,-77,-53,-55,-72,-66,-54,-66
