Pos_X,Pos_Y,Node_A,Node_B,Node_C,Node_D,Node_E,Node_F,Node_G,Node_H,Node_I,Node_J,Node_K,Node_L
1.5,1.5,-59,-57,-60,-50,-54,-55,-73,-61,-66,-55,-53,-50
1.5,1.5,-59,-57,-60,-50,-54,-55,-73,-61,-66,-55,-53,-50
1.5,1.5,-59,-57,-60,-50,-54,-55,-73,-61,-66,-55,-53,-50
1.5,1.5,-63,-57,-58,-50,-60,-55,-73,-61,-66,-55,-53,-61
1.5,1.5,-65,-57,-58,-59,-60,-55,-67,-61,-66,-55,-59,-61
1.5,1.5,-65,-57,-58,-67,-60,-55,-67,-61,-66,-55,-59,-61
1.5,1.5,-55,-53,-58,-76,-55,-55,-67,-61,-66,-55,-59,-61
1.5,1.5,-55,-54,-58,-61,-55,-55,-67,-61,-60,-55,-59,-61
1.5,1.5,-55,-54,-58,-61,-55,-55,-56,-71,-61,-55,-59,-61
1.5,1.5,-55,-55,-58,-61,-55,-59,-54,-71,-60,-65,-55,-51
1.5,1.5,-66,-62,-58,-57,-55,-59,-54,-71,-60,-65,-55,-51
1.5,1.5,-63,-55,-58,-57,-55,-59,-54,-71,-60,-65,-55,-51
1.5,1.5,-61,-60,-58,-57,-55,-59,-54,-71,-60,-65,-55,-51
1.5,1.5,-58,-60,-58,-57,-57,-59,-54,-71,-60,-65,-55,-51
1.5,1.5,-58,-60,-58,-57,-57,-59,-54,-71,-60,-65,-55,-48
1.5,1.5,-58,-60,-58,-57,-57,-59,-54,-71,-60,-65,-55,-48
1.5,1.5,-58,-60,-58,-54,-57,-59,-54,-71,-60,-65,-55,-48
1.5,1.5,-63,-57,-58,-54,-57,-59,-54,-71,-60,-65,-55,-48
1.5,1.5,-62,-66,-58,-54,-55,-59,-54,-71,-60,-65,-55,-48
1.5,1.5,-62,-66,-58,-54,-55,-59,-54,-71,-60,-65,-55,-48
1.5,1.5,-62,-66,-58,-54,-55,-59,-54,-71,-60,-65,-55,-48
1.5,1.5,-62,-66,-58,-54,-55,-59,-54,-71,-60,-65,-55,-48
1.5,1.5,-62,-66,-58,-54,-55,-56,-54,-71,-60,-65,-51,-48
1.5,1.5,-58,-66,-58,-59,-55,-57,-54,-68,-60,-65,-51,-48
1.5,1.5,-60,-66,-58,-59,-55,-57,-54,-73,-60,-65,-51,-48
1.5,1.5,-60,-66,-58,-59,-55,-57,-54,-73,-60,-65,-51,-44
1.5,1.5,-60,-66,-58,-59,-55,-57,-54,-73,-60,-65,-51,-44
1.5,1.5,-60,-66,-58,-59,-55,-57,-54,-73,-60,-65,-51,-44
1.5,1.5,-56,-66,-58,-62,-55,-57,-54,-72,-60,-65,-51,-44
1.5,1.5,-56,-66,-58,-65,-57,-57,-54,-72,-58,-65,-51,-44
1.5,1.5,-56,-53,-58,-65,-57,-57,-53,-72,-58,-65,-51,-44
1.5,1.5,-56,-54,-58,-65,-57,-57,-53,-67,-58,-65,-51,-51
1.5,1.5,-56,-54,-58,-65,-57,-57,-53,-67,-58,-65,-51,-51
